person_id,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_recid,is_violent_recid
2680,29,0,0,0,8,0,0,0
2681,43,0,0,0,3,1,0,0
2682,25,0,0,0,2,1,0,0
2683,47,0,0,0,1,0,0,0
2684,49,0,0,0,1,0,0,0
2685,21,0,0,0,5,0,0,0
2686,25,0,0,0,6,1,0,0
2687,54,0,0,0,1,0,0,0
2688,34,0,0,1,1,3,1,1
2689,28,0,0,0,2,2,0,0
2690,53,0,0,0,1,4,1,0
2691,54,0,0,0,1,0,0,0
2692,37,0,0,0,1,3,1,0
2693,26,0,0,0,9,4,0,0
2694,28,0,0,0,8,1,0,0
2695,77,0,0,0,3,5,0,0
2696,34,0,0,0,4,2,0,0
2697,50,0,0,0,9,11,0,0
2698,60,0,0,0,1,0,1,0
2699,26,0,0,0,9,2,0,0
2700,22,0,0,0,4,0,0,0
2702,22,0,0,0,7,1,0,0
2703,51,0,0,0,7,3,0,0
2704,29,0,0,0,2,0,1,0
2705,26,0,0,0,4,1,0,0
2706,28,0,0,0,5,1,0,0
2707,36,0,0,0,7,6,0,0
2708,28,0,0,1,6,5,0,0
2710,25,0,0,0,4,2,0,0
2711,33,0,0,0,1,0,1,0
2712,37,0,0,0,5,1,0,0
2713,43,0,0,0,2,4,0,0
2714,45,0,0,0,6,1,0,0
2715,20,0,0,0,3,0,0,0
2716,32,0,0,0,5,5,1,0
2717,31,0,0,0,2,5,0,0
2718,35,0,0,0,3,0,1,0
2719,23,0,0,0,4,1,1,0
2720,41,0,0,0,1,1,0,0
2721,25,20,0,0,10,24,1,1
2722,35,0,1,0,9,12,0,0
2723,25,0,0,0,6,4,1,0
2724,69,0,0,0,2,6,1,0
2725,22,0,0,0,3,1,0,0
2726,25,1,0,0,9,4,0,0
2727,29,0,0,0,9,1,0,0
2728,24,0,0,0,3,0,0,0
2729,22,0,0,1,4,1,0,0
2730,21,0,0,0,6,3,1,1
2731,28,0,0,0,4,0,0,0
2732,47,0,0,0,7,23,1,0
2733,59,0,0,0,1,1,0,0
2734,35,0,0,0,2,1,0,0
2735,29,0,1,0,10,13,1,1
2736,36,0,0,0,4,14,1,0
2737,26,0,0,0,8,9,1,1
2738,31,0,0,0,1,0,0,0
2739,31,0,0,0,7,8,0,0
2740,32,0,0,0,3,8,1,0
2742,27,0,0,0,7,3,1,0
2743,32,0,0,0,2,0,0,0
2744,68,0,0,0,1,0,0,0
2746,48,0,0,0,1,1,1,0
2747,23,0,0,0,7,2,1,0
2748,44,0,0,0,1,0,0,0
2749,42,0,0,0,5,7,0,0
2750,39,0,0,0,7,5,0,0
2751,46,0,0,0,1,2,0,0
2752,55,0,0,0,5,0,0,0
2753,27,0,0,0,9,5,1,0
2754,31,0,0,0,9,0,0,0
2755,30,0,1,0,5,6,0,0
2756,23,0,0,0,5,0,0,0
2757,52,0,0,0,1,2,0,0
2758,25,0,0,0,2,0,0,0
2759,32,0,0,2,7,6,0,0
2760,36,0,0,0,5,2,0,0
2761,52,0,0,0,1,2,0,0
2762,21,0,0,0,7,3,1,0
2764,39,0,0,0,4,2,0,0
2765,26,0,0,0,2,0,0,0
2766,28,0,0,0,8,8,1,0
2767,67,0,0,0,1,2,1,0
2768,51,0,0,0,2,2,0,0
2769,29,0,0,0,5,0,0,0
2770,22,0,0,0,4,0,0,0
2771,37,0,0,0,1,3,0,0
2772,23,0,0,0,8,2,1,0
2773,49,0,0,0,7,14,1,0
2774,38,2,0,0,5,9,0,0
2775,32,0,0,0,7,9,1,0
2776,41,0,0,0,6,9,0,0
2777,25,0,0,0,3,1,0,0
2778,27,0,0,0,5,4,0,0
2779,57,0,0,0,1,3,0,0
2780,58,0,0,0,1,0,0,0
2781,35,0,0,0,4,1,0,0
2782,44,2,0,0,9,19,1,1
2783,27,0,0,0,6,1,0,0
2784,59,0,0,0,1,2,0,0
2785,31,0,0,0,2,0,0,0
2786,28,0,0,0,4,1,1,0
2787,39,0,0,0,5,0,1,0
2788,54,0,0,0,1,0,0,0
2789,21,0,0,0,4,0,1,1
2790,43,0,0,0,4,0,0,0
2791,46,0,0,0,7,0,0,0
2792,31,0,0,0,10,5,0,0
2793,30,4,1,0,10,11,0,0
2794,27,0,1,3,4,4,1,0
2795,60,0,0,0,7,15,0,0
2796,53,0,0,0,2,3,0,0
2797,28,0,0,0,2,0,1,0
2798,46,0,0,0,1,1,0,0
2799,23,0,0,0,8,4,0,0
2800,24,0,0,0,7,0,0,0
2801,30,0,0,0,5,5,0,0
2802,43,0,0,0,1,0,0,0
2803,69,0,0,0,1,0,0,0
2804,44,0,0,0,4,10,1,0
2805,51,0,0,0,7,4,0,0
2806,25,0,0,0,7,1,0,0
2807,24,0,0,0,10,11,1,1
2808,31,0,0,0,3,1,1,0
2809,23,0,0,0,3,0,0,0
2810,29,0,0,0,1,0,0,0
2811,23,0,0,1,10,4,0,0
2812,24,0,0,0,6,0,0,0
2813,26,2,1,0,10,8,1,1
2814,36,0,0,0,3,5,1,0
2815,55,0,0,0,3,6,0,0
2816,59,0,0,0,3,13,0,0
2817,27,0,0,0,9,1,0,0
2819,24,0,0,0,10,0,1,0
2820,66,0,0,0,1,0,0,0
2821,36,0,0,1,4,3,0,0
2822,35,0,0,0,7,0,0,0
2823,40,0,0,0,1,0,0,0
2824,53,0,0,0,8,9,1,0
2825,23,0,0,0,3,1,1,0
2826,23,0,0,0,7,1,0,0
2827,24,0,0,0,6,1,0,0
2828,22,0,0,0,7,0,1,1
2829,25,0,0,1,3,1,0,0
2830,56,0,0,0,1,4,0,0
2831,29,0,0,0,4,0,0,0
2832,36,0,0,0,2,1,0,0
2833,62,0,0,0,1,1,0,0
2834,29,0,0,0,2,1,0,0
2835,29,0,0,0,6,10,1,0
2836,51,0,0,0,1,1,1,0
2837,58,0,0,0,1,3,0,0
2838,27,0,0,0,4,0,0,0
2839,38,0,0,0,7,2,0,0
2841,24,0,1,2,5,3,0,0
2842,22,0,0,0,3,0,1,1
2843,39,0,0,0,1,0,0,0
2844,20,0,0,0,10,3,1,0
2845,46,0,0,0,7,10,1,0
2846,38,0,0,0,1,1,1,0
2848,23,0,0,0,8,0,1,1
2849,52,0,0,0,8,17,0,0
2850,53,0,0,0,1,3,0,0
2851,39,0,0,0,5,6,0,0
2852,25,0,0,0,8,0,0,0
2853,52,0,0,0,3,4,0,0
2854,31,0,0,0,9,19,1,0
2855,25,0,0,0,3,1,1,0
2856,26,0,0,0,6,6,0,0
2857,25,0,0,1,9,2,0,0
2858,24,0,0,0,8,1,0,0
2859,37,0,0,0,8,11,1,0
2860,36,0,0,0,1,0,0,0
2861,30,0,0,0,2,9,0,0
2862,26,0,0,0,6,1,1,0
2863,21,0,2,0,2,3,1,0
2864,35,0,0,0,4,7,1,1
2865,22,0,0,0,4,2,1,1
2866,61,0,0,0,1,2,0,0
2867,25,0,0,0,2,0,0,0
2868,24,0,0,0,7,0,0,0
2869,36,0,0,0,1,0,0,0
2870,24,0,0,0,7,2,1,1
2871,21,0,0,1,9,0,1,0
2872,50,0,0,0,1,0,0,0
2873,32,2,0,1,9,15,1,0
2874,33,0,0,0,2,2,1,0
2875,33,0,0,0,9,10,1,0
2876,23,0,0,0,8,4,1,0
2877,25,0,0,0,4,2,0,0
2878,42,0,0,0,4,0,0,0
2879,29,0,0,0,3,0,0,0
2880,50,0,0,0,3,8,0,0
2882,32,0,0,0,5,5,1,0
2883,33,0,0,0,8,14,1,0
2884,23,0,0,1,5,1,0,0
2885,37,0,1,0,8,13,1,0
2886,27,0,0,0,7,9,1,0
2887,27,0,0,0,1,0,0,0
2888,28,0,0,0,6,3,0,0
2889,26,0,0,0,4,7,0,0
2890,52,0,0,0,7,21,1,0
2891,21,0,0,0,5,1,1,1
2892,58,0,0,0,1,1,0,0
2894,36,0,0,0,2,0,0,0
2895,33,1,0,0,4,1,0,0
2896,28,0,0,0,4,5,1,0
2897,28,0,0,0,7,1,1,0
2898,31,0,0,0,3,0,0,0
2899,30,0,1,0,9,11,1,0
2900,24,0,0,0,7,3,0,0
2901,26,0,0,0,9,6,1,0
2902,43,0,0,0,1,0,0,0
2903,31,0,0,1,1,2,1,0
2904,59,0,0,0,1,2,0,0
2905,40,0,0,0,3,4,0,0
2907,22,0,0,0,6,3,1,0
2908,23,0,0,0,5,0,0,0
2909,21,0,0,0,3,2,0,0
2910,42,0,0,0,4,0,0,0
2911,34,0,0,0,2,0,1,1
2912,43,0,0,0,3,3,0,0
2913,30,0,3,0,10,18,0,0
2914,29,0,0,0,9,1,0,0
2915,38,0,0,0,4,2,1,0
2916,21,0,0,0,7,1,0,0
2917,26,0,0,1,4,3,1,0
2918,25,0,0,0,6,4,1,0
2919,19,4,1,0,10,5,0,0
2920,47,0,0,0,1,0,0,0
2921,35,0,1,1,10,16,0,0
2922,51,0,0,0,7,5,0,0
2923,36,0,0,0,1,0,0,0
2924,25,0,0,0,7,1,0,0
2925,62,0,0,0,1,0,0,0
2926,23,0,0,0,3,0,1,0
2927,34,0,0,0,5,7,1,0
2928,35,0,0,0,2,1,0,0
2930,29,0,0,0,10,10,1,0
2931,40,0,0,0,2,0,0,0
2932,36,0,0,0,2,2,0,0
2933,26,0,0,0,8,8,1,0
2934,25,0,0,0,3,1,1,0
2935,69,0,0,0,1,0,0,0
2936,27,0,1,0,4,1,0,0
2937,20,0,0,0,5,0,1,0
2938,27,0,0,0,1,1,0,0
2939,24,0,0,0,6,6,0,0
2940,39,0,0,0,4,8,0,0
2943,42,0,0,0,1,0,0,0
2944,47,0,0,0,1,1,0,0
2945,47,0,0,0,1,0,0,0
2946,25,0,0,0,3,1,0,0
2947,33,0,0,0,3,6,0,0
2948,29,0,0,0,1,0,0,0
2949,46,0,0,0,1,1,1,0
2950,32,0,0,1,10,5,0,0
2951,25,0,0,0,4,0,0,0
2952,22,0,0,0,3,0,0,0
2954,21,0,0,0,4,0,0,0
2955,30,0,0,0,2,1,0,0
2956,46,0,0,0,5,9,0,0
2957,33,0,0,0,4,0,0,0
2958,55,0,0,0,1,1,0,0
2959,26,0,0,0,7,2,0,0
2961,33,0,0,0,5,0,1,0
2962,40,0,0,0,1,1,0,0
2963,34,0,0,0,4,0,0,0
2964,22,0,0,0,2,1,1,0
2965,28,0,0,0,5,3,0,0
2967,22,0,0,1,10,4,0,0
2968,31,0,0,0,3,4,1,0
2969,59,0,0,0,1,3,1,1
2971,41,0,0,0,1,1,0,0
2972,50,0,0,0,1,0,0,0
2973,21,0,0,0,4,2,1,0
2974,57,0,0,0,5,8,1,1
2975,35,0,0,0,3,1,0,0
2976,31,0,0,0,5,5,1,0
2977,51,0,0,0,7,1,0,0
2978,21,0,0,3,9,2,0,0
2979,44,0,0,0,8,9,0,0
2980,27,0,0,0,4,1,0,0
2981,39,0,0,0,1,0,0,0
2982,48,0,0,0,9,5,1,0
2983,25,0,0,0,4,0,0,0
2984,51,0,0,0,3,5,0,0
2985,50,0,0,0,1,0,1,0
2986,30,0,0,0,6,0,0,0
2987,34,1,0,0,8,26,0,0
2988,57,0,0,0,1,2,0,0
2989,69,0,0,0,1,0,0,0
2990,55,0,0,0,1,0,0,0
2991,59,0,0,0,3,4,1,0
2992,42,0,0,0,1,0,0,0
2993,20,2,0,0,8,2,1,0
2994,26,0,0,0,2,0,0,0
2995,58,0,0,0,9,16,1,0
2996,21,0,0,0,4,0,0,0
2997,32,0,0,0,9,21,1,0
2998,24,0,0,0,4,0,0,0
2999,66,0,0,0,6,14,0,0
3000,27,0,0,1,7,4,0,0
3002,53,0,0,0,2,10,0,0
3003,42,0,0,0,4,1,0,0
3004,29,0,0,0,8,8,1,0
3005,21,0,0,0,6,1,0,0
3008,31,0,0,0,2,1,1,0
3009,56,0,0,0,4,8,0,0
3010,58,0,0,0,1,0,0,0
3012,28,0,0,0,1,0,0,0
3013,39,0,0,0,1,0,0,0
3014,22,0,0,1,7,1,1,0
3015,46,0,0,0,1,1,1,0
3016,32,0,0,1,5,4,0,0
3017,29,0,0,0,1,1,0,0
3019,50,0,0,0,2,0,1,0
3020,46,0,0,0,9,2,0,0
3021,44,0,1,0,8,11,1,0
3022,35,0,0,0,5,4,0,0
3023,30,0,1,0,9,14,1,0
3024,28,0,0,0,7,0,0,0
3025,42,0,0,0,5,2,0,0
3026,52,0,0,0,4,3,0,0
3027,46,0,0,0,1,5,1,0
3028,53,0,0,0,-1,0,0,0
3029,42,0,0,0,10,0,1,0
3030,37,0,0,0,3,12,0,0
3031,29,0,0,0,10,7,1,0
3032,32,0,0,1,4,8,0,0
3033,31,0,0,0,6,5,1,0
3034,33,0,0,0,1,1,0,0
3035,25,0,0,0,4,4,0,0
3036,33,0,0,0,1,0,0,0
3037,21,0,0,0,5,1,0,0
3038,64,0,0,0,3,7,0,0
3039,35,0,0,0,1,1,1,0
3040,56,0,0,0,1,1,0,0
3041,38,0,0,0,3,0,1,1
3042,40,0,0,0,1,4,0,0
3043,34,0,0,0,7,3,0,0
3044,52,0,0,0,2,5,0,0
3045,64,0,0,0,10,7,0,0
3046,28,0,0,1,4,4,0,0
3047,38,0,0,0,1,0,0,0
3048,63,0,0,0,1,0,0,0
3050,21,1,0,0,9,3,0,0
3051,51,0,0,0,1,0,0,0
3052,29,0,0,0,5,1,0,0
3053,35,0,0,0,2,2,0,0
3054,30,0,0,0,4,0,0,0
3055,61,0,0,0,2,5,0,0
3056,25,0,0,0,3,0,0,0
3057,25,0,0,0,7,4,1,0
3058,26,0,0,0,5,0,1,0
3059,32,0,0,0,2,1,0,0
3060,36,0,0,0,2,1,0,0
3061,24,0,0,0,7,1,0,0
3062,39,0,0,0,1,1,0,0
3063,50,0,0,0,1,0,0,0
3064,42,0,0,0,1,1,0,0
3066,25,0,0,0,4,1,0,0
3067,26,0,1,0,10,13,1,0
3068,31,0,0,0,7,9,0,0
3069,35,0,0,1,2,1,0,0
3070,39,0,0,0,1,0,0,0
3071,41,0,0,0,2,4,1,0
3072,40,0,0,0,5,1,0,0
3073,23,0,0,0,1,0,0,0
3074,34,0,0,0,1,0,0,0
3075,46,0,0,0,1,5,0,0
3076,60,0,0,0,1,1,0,0
3077,61,0,0,0,1,0,0,0
3078,33,0,0,0,2,1,0,0
3079,38,0,0,0,4,0,0,0
3080,46,0,0,0,1,3,0,0
3081,30,0,0,1,2,3,1,0
3082,52,0,0,0,1,3,0,0
3083,34,0,0,0,8,9,0,0
3084,50,0,0,0,4,7,0,0
3085,21,0,0,0,5,0,0,0
3086,31,0,0,0,10,16,1,0
3088,24,0,0,0,10,0,0,0
3089,23,0,0,0,4,0,0,0
3090,25,0,0,0,6,1,0,0
3091,36,0,0,0,3,1,0,0
3092,31,0,0,0,2,1,0,0
3093,24,0,0,0,5,1,0,0
3094,31,0,0,0,10,13,1,0
3095,49,0,0,0,1,1,0,0
3096,60,0,0,0,1,0,1,0
3098,48,0,0,0,5,10,0,0
3099,37,0,0,0,1,0,0,0
3101,30,0,0,0,2,2,0,0
3102,24,0,0,0,3,0,0,0
3104,32,0,0,0,1,0,0,0
3105,21,0,2,0,4,2,0,0
3106,33,0,0,0,2,0,0,0
3107,46,0,0,0,1,0,0,0
3108,36,0,0,0,3,4,0,0
3109,27,0,0,0,2,0,0,0
3110,21,0,0,1,4,0,1,1
3111,28,4,0,0,9,6,0,0
3112,35,0,0,0,8,0,1,0
3113,34,0,0,0,3,2,1,0
3114,41,0,0,0,8,2,1,0
3115,40,0,0,0,4,7,0,0
3116,23,0,0,0,10,1,1,0
3117,23,0,0,0,6,3,1,0
3118,28,0,0,0,4,2,1,0
3119,20,0,0,0,8,2,0,0
3120,21,0,0,0,4,0,1,0
3121,37,0,0,0,1,1,0,0
3122,46,0,0,1,4,2,1,0
3123,22,0,0,0,7,0,0,0
3124,29,3,0,1,9,4,0,0
3125,29,0,0,0,2,0,0,0
3126,42,0,0,0,1,0,0,0
3127,57,0,0,0,1,1,0,0
3128,27,0,0,0,5,4,0,0
3129,56,0,0,0,2,1,0,0
3130,41,0,0,0,6,19,1,0
3131,40,0,0,0,5,8,1,0
3132,30,0,0,0,3,5,1,0
3133,21,0,0,0,5,0,0,0
3134,24,0,0,0,4,1,1,1
3135,25,0,0,1,8,7,0,0
3136,33,0,0,0,1,0,0,0
3137,48,0,0,0,8,2,1,1
3139,25,0,0,0,7,0,0,0
3140,30,0,0,0,3,0,0,0
3141,41,0,0,0,1,0,0,0
3142,52,0,0,0,10,1,0,0
3143,25,0,0,0,8,6,1,0
3144,58,0,0,0,7,38,1,0
3145,30,0,1,1,5,7,1,0
3146,37,0,0,0,3,0,1,1
3147,23,0,0,0,6,2,0,0
3148,33,0,0,0,1,0,0,0
3149,25,0,0,0,4,0,0,0
3150,25,0,0,0,4,2,0,0
3151,34,0,0,0,9,9,0,0
3152,43,0,0,0,8,7,0,0
3153,32,0,0,0,3,0,0,0
3154,33,0,0,0,7,3,0,0
3155,39,0,1,0,2,4,1,0
3156,49,0,0,0,1,4,0,0
3157,24,0,0,0,4,0,0,0
3158,26,0,0,0,9,1,0,0
3159,42,0,0,0,2,0,0,0
3160,22,0,0,0,6,1,1,0
3161,36,0,0,0,1,0,0,0
3162,29,0,0,1,7,7,1,1
3163,39,0,0,0,3,0,0,0
3164,27,0,2,1,6,13,1,0
3165,38,0,0,0,5,2,1,0
3166,20,0,0,0,2,0,1,0
3167,50,0,0,0,1,1,0,0
3168,25,2,0,0,10,4,1,0
3169,53,0,0,0,1,0,0,0
3170,27,0,0,0,8,0,1,0
3171,38,2,0,0,8,10,0,0
3173,60,0,0,0,1,2,0,0
3174,21,0,0,0,5,0,1,1
3175,50,0,0,0,1,1,1,0
3176,41,0,0,0,5,4,0,0
3177,34,0,0,0,2,4,1,1
3178,22,0,0,2,8,5,1,1
3179,45,0,0,0,1,0,0,0
3180,29,0,0,1,10,20,0,0
3181,22,0,0,2,7,0,1,1
3182,25,0,0,0,5,2,0,0
3183,42,0,0,0,4,1,1,0
3185,34,1,0,0,6,9,0,0
3186,27,0,0,0,3,2,0,0
3188,51,0,0,0,1,2,0,0
3189,33,0,0,0,9,23,1,0
3190,24,0,0,1,3,0,0,0
3191,37,0,0,0,4,4,0,0
3192,37,0,0,0,1,0,0,0
3194,44,0,0,0,9,11,0,0
3195,33,0,0,0,8,0,0,0
3196,24,0,3,2,10,8,0,0
3197,27,0,0,0,2,0,0,0
3198,21,0,0,0,6,0,0,0
3199,60,0,0,0,1,0,0,0
3200,35,0,0,0,1,1,1,1
3201,50,0,0,0,2,1,0,0
3202,38,0,0,0,1,0,0,0
3203,24,0,0,0,8,0,0,0
3204,21,1,0,0,7,1,0,0
3205,49,0,0,0,1,2,0,0
3206,38,0,0,0,6,9,0,0
3207,61,0,0,0,1,0,0,0
3208,30,0,0,0,2,0,0,0
3209,22,0,0,0,6,3,1,1
3210,30,0,0,0,2,1,0,0
3211,31,0,0,0,1,0,0,0
3212,25,0,0,0,7,0,1,0
3213,28,0,0,0,1,0,0,0
3214,30,0,0,0,3,3,1,0
3215,52,0,0,0,1,0,0,0
3216,24,0,0,1,6,3,0,0
3217,26,0,0,0,2,0,0,0
3218,26,0,0,0,4,0,0,0
3219,31,0,0,0,1,0,0,0
3220,24,0,1,0,7,3,0,0
3221,43,0,0,0,9,21,0,0
3222,29,0,1,0,7,6,0,0
3223,45,0,0,0,9,9,1,0
3224,50,0,0,0,5,8,0,0
3225,20,0,0,0,9,0,1,0
3226,29,0,0,0,8,4,1,1
3227,43,0,0,0,6,1,1,0
3228,37,3,0,0,10,17,0,0
3229,26,0,0,0,5,2,0,0
3230,46,0,0,0,4,4,0,0
3232,46,0,0,0,1,0,0,0
3234,39,0,0,0,1,8,0,0
3235,36,0,0,0,1,0,0,0
3236,29,0,0,0,10,12,1,1
3237,41,0,0,0,1,0,0,0
3238,29,0,0,1,10,11,1,0
3239,27,0,0,0,9,4,0,0
3240,25,0,0,0,7,5,0,0
3241,41,0,0,0,9,3,0,0
3242,23,1,0,0,7,2,0,0
3243,46,0,0,0,8,1,1,0
3245,45,0,0,0,4,3,0,0
3246,30,0,0,0,3,0,0,0
3247,34,0,0,0,6,1,0,0
3248,70,0,0,0,1,11,1,0
3249,53,0,0,0,3,3,0,0
3250,52,0,0,0,1,2,0,0
3251,36,0,0,0,2,1,0,0
3252,23,0,0,0,3,0,0,0
3253,51,0,0,0,1,0,0,0
3254,25,0,0,0,1,0,0,0
3255,51,0,0,0,2,4,1,0
3258,28,0,0,0,5,2,0,0
3259,45,0,0,0,10,15,1,0
3260,55,0,0,0,6,21,1,0
3261,49,0,0,0,1,1,0,0
3262,26,0,0,0,6,9,1,1
3263,25,0,0,0,2,0,0,0
3265,47,0,0,0,1,0,0,0
3266,24,0,0,0,6,3,0,0
3267,27,0,0,0,2,0,0,0
3268,25,0,2,0,7,5,1,0
3269,31,0,0,0,2,0,0,0
3270,21,0,1,0,10,1,1,0
3272,37,0,0,1,10,26,1,0
3273,21,0,0,0,9,1,1,0
3274,21,0,0,0,6,0,0,0
3276,26,0,0,0,1,0,0,0
3277,31,0,0,0,2,0,0,0
3278,25,0,0,0,10,4,1,0
3279,54,0,0,0,6,5,0,0
3280,27,0,0,0,5,3,1,0
3281,30,0,0,0,4,3,1,1
3282,28,0,0,0,2,2,0,0
3283,70,0,0,0,1,0,0,0
3284,37,0,0,0,9,11,1,0
3285,46,0,0,0,5,5,1,0
3286,40,0,0,0,1,4,1,0
3287,20,1,0,0,8,1,1,0
3288,43,0,0,0,4,18,1,0
3289,38,0,0,0,6,15,0,0
3290,29,0,0,0,4,0,0,0
3291,37,0,0,0,2,8,1,0
3292,38,0,0,0,4,3,0,0
3293,27,0,0,0,3,0,0,0
3294,20,0,0,0,5,0,1,0
3295,44,0,0,0,1,0,0,0
3296,42,0,0,0,3,0,0,0
3298,31,0,0,0,5,6,0,0
3299,29,0,0,0,2,3,1,0
3300,48,0,0,0,7,13,1,0
3301,30,0,0,0,2,0,0,0
3302,25,0,0,0,5,2,1,0
3303,24,0,0,0,2,0,0,0
3304,40,0,0,0,2,3,0,0
3305,49,0,0,0,2,3,1,0
3306,33,0,0,0,3,1,0,0
3307,64,0,0,0,1,0,0,0
3308,49,0,0,0,1,4,0,0
3309,26,0,0,0,5,5,1,0
3310,31,0,1,0,3,1,0,0
3311,33,0,0,0,1,1,0,0
3312,61,0,0,0,1,1,0,0
3313,42,0,0,0,5,11,0,0
3314,30,0,0,0,4,2,0,0
3315,62,0,0,0,1,0,0,0
3316,27,0,0,0,8,4,1,0
3317,32,0,0,0,9,18,0,0
3318,48,0,0,0,6,9,0,0
3319,40,0,0,0,2,0,0,0
3320,24,0,0,0,4,0,0,0
3321,38,0,0,0,1,1,0,0
3322,22,0,0,0,4,0,1,0
3323,30,0,0,0,8,4,1,0
3324,63,0,0,0,1,0,0,0
3325,46,0,0,0,1,0,0,0
3326,33,0,0,0,10,4,0,0
3327,29,0,0,0,1,0,0,0
3328,21,1,0,0,6,1,1,1
3329,43,0,0,0,4,0,1,0
3330,22,0,0,0,3,0,0,0
3331,26,0,0,0,10,3,1,0
3332,51,0,0,0,1,1,0,0
3333,39,0,0,0,1,3,1,1
3335,30,0,0,0,3,0,1,0
3336,33,0,0,0,3,0,0,0
3337,32,0,0,0,8,14,1,0
3338,22,0,0,0,6,0,0,0
3339,59,0,0,0,1,0,0,0
3340,38,0,5,0,7,37,1,1
3341,23,0,0,0,6,2,0,0
3342,42,0,0,0,1,0,1,0
3343,20,1,0,0,3,1,1,1
3344,38,0,0,0,7,2,1,1
3345,34,0,0,0,3,2,0,0
3346,24,0,0,1,8,4,0,0
3347,36,0,0,0,3,7,1,0
3348,35,0,0,0,4,7,1,0
3349,36,0,0,0,3,0,1,0
3350,31,0,0,0,1,1,0,0
3351,28,0,0,0,4,3,1,0
3352,34,0,0,0,2,0,0,0
3355,35,0,0,0,1,0,0,0
3356,60,0,0,0,1,3,0,0
3357,43,0,0,0,4,0,0,0
3358,40,0,0,0,1,1,0,0
3359,31,0,2,0,9,15,1,0
3360,54,0,0,0,7,6,1,0
3361,26,0,0,0,6,1,0,0
3362,24,0,0,0,9,17,1,0
3363,41,0,0,0,1,0,1,0
3364,21,0,0,0,3,1,0,0
3365,31,0,0,0,1,0,0,0
3366,34,0,0,0,8,0,0,0
3367,24,0,0,0,4,0,0,0
3368,32,0,0,0,1,0,0,0
3369,21,0,0,1,9,1,1,0
3370,29,0,0,0,2,1,1,0
3371,22,0,0,1,3,0,0,0
3373,33,0,0,0,1,1,0,0
3374,48,0,0,0,1,1,0,0
3375,52,0,0,0,7,9,1,0
3376,40,0,0,0,1,0,0,0
3377,37,0,0,0,1,0,0,0
3378,21,0,0,0,6,0,0,0
3379,21,0,0,0,4,1,0,0
3380,45,0,0,0,4,1,0,0
3381,29,0,0,0,2,1,1,0
3382,26,0,0,0,2,0,0,0
3383,46,0,0,0,5,10,1,0
3384,21,0,1,2,8,1,0,0
3385,50,1,0,0,9,7,0,0
3386,35,0,0,0,5,6,1,1
3387,52,0,0,0,1,1,1,1
3388,38,0,0,0,4,7,0,0
3390,48,0,0,0,1,0,0,0
3391,29,0,0,3,8,9,1,0
3392,48,0,0,0,1,0,0,0
3393,31,0,0,0,6,10,1,0
3394,21,0,0,0,8,3,1,0
3395,32,0,0,0,1,0,1,0
3396,47,0,0,0,5,0,0,0
3397,62,0,0,0,7,1,0,0
3398,21,1,2,2,10,3,1,0
3399,35,3,0,0,10,13,0,0
3400,45,0,0,0,3,0,0,0
3401,46,0,0,0,1,3,1,0
3402,35,0,2,0,6,2,0,0
3403,34,0,0,0,4,5,1,0
3404,52,0,0,0,1,2,0,0
3405,39,0,1,0,2,7,0,0
3406,21,0,0,0,8,0,1,1
3407,53,0,0,0,1,1,0,0
3408,19,0,0,0,3,0,1,0
3409,22,0,0,0,6,0,0,0
3410,45,0,0,0,3,1,0,0
3411,27,0,0,0,2,0,0,0
3412,25,0,0,0,2,0,0,0
3413,30,0,0,0,4,0,1,0
3415,31,0,0,0,5,2,1,0
3416,49,0,0,0,6,2,0,0
3417,28,0,0,0,3,3,0,0
3418,36,0,0,0,2,3,1,1
3419,27,0,0,0,5,7,1,0
3420,42,0,0,0,2,1,0,0
3421,26,0,0,0,3,3,0,0
3422,35,0,0,0,5,0,1,0
3423,33,0,0,0,2,2,0,0
3426,25,0,1,0,10,21,1,0
3427,42,0,0,0,1,0,0,0
3428,47,0,0,0,1,1,0,0
3429,21,0,0,0,6,0,1,0
3431,28,0,0,0,2,0,0,0
3432,52,0,0,0,3,1,0,0
3433,23,0,0,0,5,1,0,0
3434,27,0,0,0,10,25,1,1
3435,29,0,0,0,1,0,0,0
3436,47,0,0,0,1,0,0,0
3437,21,0,0,0,6,0,0,0
3438,26,0,0,0,6,0,1,0
3439,36,0,0,0,1,0,0,0
3440,23,0,0,0,8,1,1,0
3441,49,0,0,0,7,0,1,0
3442,29,0,0,0,8,11,1,0
3443,76,0,0,0,1,0,0,0
3444,44,0,0,0,2,0,1,0
3445,28,0,0,0,3,1,0,0
3446,27,0,0,0,6,2,1,0
3447,52,0,0,0,1,2,0,0
3448,35,0,0,0,7,12,1,0
3449,36,0,0,0,8,19,1,0
3450,21,0,0,0,3,0,0,0
3451,46,0,0,0,2,2,0,0
3452,34,0,0,0,1,3,0,0
3453,45,0,0,0,3,15,1,0
3454,28,0,0,0,3,9,1,0
3455,25,0,0,0,3,1,0,0
3456,21,0,1,0,8,1,1,1
3457,48,0,0,0,1,1,0,0
3458,37,0,0,0,2,1,0,0
3459,39,0,0,0,1,1,0,0
3460,24,0,0,0,6,3,1,0
3461,51,0,0,0,1,2,0,0
3462,37,0,0,0,1,1,1,1
3463,39,0,0,0,3,1,0,0
3464,24,0,0,1,5,1,1,0
3465,49,0,0,0,1,2,0,0
