person_id,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_recid,is_violent_recid
7836,65,0,0,0,1,0,0,0
7837,56,0,0,0,2,1,0,0
7842,51,0,0,0,1,4,0,0
7859,29,0,0,0,6,8,1,1
7860,24,1,0,1,9,9,0,0
7868,37,0,0,0,3,0,0,0
7872,29,0,0,0,9,17,0,0
7889,36,0,0,0,3,0,1,0
7900,57,0,0,0,9,12,1,0
7919,27,0,0,0,8,10,1,0
7953,37,0,0,0,3,1,0,0
7966,33,4,0,0,10,12,1,0
7971,26,0,0,0,5,3,1,0
7976,37,0,0,0,8,8,1,0
7983,24,0,0,0,4,2,0,0
7984,32,0,0,0,4,2,0,0
7986,22,0,0,0,4,0,1,0
8007,25,0,0,0,9,2,0,0
8031,44,0,0,0,8,8,1,1
8034,25,0,0,0,2,0,0,0
8037,38,0,0,0,1,1,0,0
8045,23,0,0,0,9,6,1,1
8052,23,0,0,0,8,2,1,1
8085,20,0,0,0,7,0,1,1
8093,36,0,0,0,5,1,0,0
8094,59,0,0,0,1,0,0,0
8115,39,0,0,0,1,1,0,0
8119,27,0,0,0,5,2,1,0
8126,34,0,0,0,7,19,1,1
8127,52,0,0,0,1,0,0,0
8138,56,0,0,0,1,1,0,0
8160,20,0,0,0,5,1,0,0
8167,25,0,0,0,-1,1,0,0
8173,38,0,0,0,5,1,1,0
8181,29,0,0,0,7,3,0,0
8187,23,0,0,0,10,0,1,0
8194,29,0,0,0,1,1,0,0
8196,51,0,0,0,5,8,1,0
8204,45,1,0,0,7,16,0,0
8205,41,0,0,0,2,0,1,0
8253,29,0,0,0,3,0,0,0
8255,49,0,0,0,2,1,0,0
8256,29,0,0,0,3,11,1,0
8277,23,0,0,0,6,0,0,0
8284,26,1,0,0,9,10,1,1
8305,41,0,0,0,7,3,0,0
8309,26,0,1,0,5,6,0,0
8323,46,0,0,0,1,0,0,0
8327,53,0,0,0,1,1,0,0
8328,26,0,0,3,8,10,1,1
8330,32,0,0,0,2,7,0,0
8341,47,0,0,0,5,1,0,0
8348,57,0,0,0,1,3,0,0
8349,31,0,0,0,1,2,0,0
8363,33,0,0,0,1,1,0,0
8364,56,0,0,0,1,0,0,0
8376,49,0,0,0,1,1,0,0
8384,39,0,0,0,3,3,0,0
8390,36,0,0,0,3,0,0,0
8396,27,0,0,0,10,7,1,0
8422,31,0,0,1,8,2,1,0
8461,22,0,0,0,2,1,1,0
8472,28,0,0,0,10,7,1,0
8476,52,0,0,0,1,2,0,0
8481,45,0,0,0,2,2,0,0
8487,37,0,0,0,8,3,0,0
8497,29,0,0,0,5,1,0,0
8519,54,0,0,0,1,0,0,0
8535,58,0,0,0,4,0,1,0
8536,27,0,0,0,9,10,0,0
8548,38,1,2,2,9,22,1,1
8550,62,0,0,0,2,5,0,0
8564,33,0,0,0,1,0,0,0
8576,21,0,0,0,4,0,1,0
8579,45,0,0,0,1,1,0,0
8585,28,0,0,0,1,2,0,0
8588,46,0,0,0,1,0,0,0
8594,32,0,1,0,7,5,1,1
8610,58,0,0,0,2,3,0,0
8625,23,0,0,0,2,0,0,0
8635,52,0,0,0,1,0,0,0
8637,36,0,0,0,1,0,0,0
8652,30,0,0,0,1,1,0,0
8672,26,0,0,0,5,1,0,0
8685,41,0,0,0,8,19,1,0
8703,61,0,0,0,1,0,0,0
8722,25,0,0,0,3,0,0,0
8723,37,0,0,0,5,9,0,0
8737,27,0,0,0,6,8,1,0
8761,32,0,0,0,2,4,1,1
8762,43,0,0,0,1,1,0,0
8766,62,0,0,0,-1,2,0,0
8784,22,0,0,0,2,0,0,0
8787,33,0,0,0,6,3,1,1
8801,27,0,0,0,4,2,0,0
8803,28,0,0,0,8,3,0,0
8824,29,0,0,0,8,8,0,0
8842,46,0,0,0,3,1,0,0
8858,22,0,1,3,6,2,0,0
8887,27,0,0,0,6,5,1,0
8892,29,0,0,0,1,1,0,0
8906,20,0,1,1,10,1,1,0
8922,63,0,0,0,1,0,0,0
8932,26,0,0,0,2,0,0,0
8961,20,0,1,0,9,1,1,1
8969,22,0,0,0,5,1,1,0
8971,26,0,0,0,4,2,0,0
8973,30,0,0,0,6,1,0,0
8980,24,0,0,0,1,0,1,0
8987,39,0,0,0,2,0,0,0
9012,79,0,0,0,1,1,0,0
9016,59,0,0,0,4,4,0,0
9023,56,0,0,0,1,1,0,0
9024,22,1,0,0,9,2,0,0
9030,20,0,0,2,3,0,0,0
9069,27,0,0,0,2,2,0,0
9079,22,0,0,0,4,0,1,0
9082,36,0,0,1,8,16,0,0
9094,24,0,0,1,8,3,1,0
9115,58,0,0,0,7,7,1,0
9133,26,0,0,0,5,0,0,0
9135,32,0,0,0,3,1,0,0
9155,20,1,0,0,7,1,1,0
9179,21,0,0,0,3,0,0,0
9180,24,0,0,0,7,3,0,0
9185,47,0,0,0,2,13,1,0
9190,38,0,0,0,1,0,0,0
9200,39,0,0,0,4,1,0,0
9205,26,0,0,0,2,0,1,0
9207,25,0,0,0,2,1,0,0
9211,22,0,0,0,10,5,0,0
9231,35,0,0,2,4,3,0,0
9241,43,0,0,0,1,2,0,0
9248,61,0,0,0,7,25,0,0
9252,31,0,0,0,3,5,0,0
9255,26,0,0,0,6,0,1,1
9265,38,0,0,0,2,0,0,0
9266,29,0,0,0,5,0,0,0
9268,28,0,0,0,2,1,1,0
9305,22,0,0,0,7,0,0,0
9329,50,0,0,0,6,1,0,0
9349,28,0,0,0,5,5,0,0
9352,20,0,4,0,10,4,0,0
9357,36,0,0,0,4,6,0,0
9367,25,0,0,0,9,7,1,0
9393,27,0,0,0,5,1,1,1
9398,23,0,0,0,2,3,1,0
9408,55,0,0,0,1,5,1,0
9423,20,0,0,0,7,4,0,0
9444,25,0,0,0,5,0,0,0
9445,29,0,0,0,4,0,0,0
9448,46,0,0,0,5,0,0,0
9463,33,0,0,0,1,1,0,0
9467,22,0,0,0,7,0,1,0
9468,27,0,0,0,3,0,0,0
9483,37,0,0,0,8,16,1,1
9508,25,0,0,0,5,2,0,0
9516,32,0,3,0,2,7,1,0
9524,29,0,0,0,10,1,0,0
9530,49,0,0,0,2,0,0,0
9536,37,0,0,0,8,23,1,0
9545,55,0,0,0,4,5,0,0
9558,29,0,0,0,10,5,0,0
9561,28,0,0,0,7,3,1,0
9570,22,0,0,2,3,0,1,0
9588,54,0,0,0,2,0,0,0
9604,18,5,0,2,5,4,1,1
9609,32,0,0,1,5,8,1,1
9610,71,0,0,0,1,1,0,0
9614,27,0,0,0,2,0,0,0
9642,32,0,0,0,3,0,0,0
9648,51,0,0,0,4,3,0,0
9652,63,0,0,0,1,3,0,0
9658,27,1,2,1,10,6,0,0
9660,24,0,0,0,3,1,0,0
9672,48,0,0,0,8,4,0,0
9674,22,0,1,2,8,4,1,0
9680,44,0,0,0,2,1,0,0
9683,69,0,0,0,1,1,0,0
9692,69,0,0,0,1,0,0,0
9711,30,0,0,1,2,2,0,0
9714,23,0,0,0,10,8,1,0
9716,22,0,0,0,6,3,0,0
9721,33,0,0,0,1,0,0,0
9729,39,0,0,0,5,0,1,0
9732,20,0,0,0,6,2,1,0
9767,42,0,0,0,1,0,0,0
9779,31,0,0,0,8,11,0,0
9789,63,0,0,0,1,2,0,0
9811,25,0,0,0,9,5,1,0
9818,49,0,0,0,5,10,1,0
9828,22,0,0,0,10,2,0,0
9843,26,1,0,0,8,10,1,0
9850,24,0,0,0,2,1,0,0
9858,27,0,0,0,2,1,0,0
9861,39,0,0,0,2,2,0,0
9868,32,0,0,0,10,1,0,0
9875,31,0,1,0,1,3,1,0
9879,56,0,0,0,3,4,1,1
9889,35,0,0,0,6,9,0,0
9891,27,0,0,0,2,1,1,0
9897,53,0,0,0,1,0,0,0
9903,28,0,0,0,8,8,1,0
9904,25,0,0,1,9,5,1,0
9908,21,0,0,0,10,2,1,1
9916,20,0,0,0,4,0,0,0
9925,21,0,0,0,5,2,0,0
9926,30,0,0,0,10,11,1,0
9967,22,0,0,0,8,11,0,0
9974,24,3,0,0,10,7,0,0
9980,41,0,0,0,6,2,1,0
9982,38,0,0,0,1,0,0,0
9983,22,0,0,0,3,3,1,0
9984,24,0,0,0,8,0,0,0
10007,20,0,0,0,6,0,0,0
10022,31,0,1,0,6,6,1,1
10027,46,0,0,0,6,4,0,0
10037,48,0,0,0,4,7,1,0
10042,25,0,0,0,7,6,1,1
10046,23,0,0,0,6,0,1,0
10050,34,0,0,0,2,0,1,1
10054,51,0,0,0,5,1,0,0
10062,27,0,0,0,5,2,1,0
10076,21,0,0,0,4,2,0,0
10079,31,0,0,0,3,2,1,0
10081,24,0,0,1,8,7,1,0
10093,30,0,0,0,1,0,0,0
10118,55,0,0,0,1,0,0,0
10138,33,0,0,0,2,1,0,0
10173,30,0,0,1,8,8,1,1
10177,41,0,0,0,10,16,0,0
10180,44,0,0,0,3,1,0,0
10182,27,0,0,0,2,0,0,0
10191,37,0,0,0,2,1,0,0
10198,35,0,0,0,5,2,0,0
10200,45,0,0,0,3,1,0,0
10207,35,0,0,0,6,9,0,0
10215,25,0,0,0,8,2,0,0
10233,23,0,0,1,5,1,0,0
10254,27,1,2,0,9,11,0,0
10274,35,0,0,0,8,0,1,1
10303,22,0,0,0,7,0,1,0
10309,50,0,0,0,5,7,1,0
10316,56,0,0,0,1,0,0,0
10317,62,0,0,0,1,0,0,0
10327,23,0,0,0,5,0,0,0
10355,29,0,0,0,6,5,0,0
10371,45,0,0,0,1,3,0,0
10385,21,0,0,0,9,2,0,0
10419,32,0,0,0,5,6,1,1
10427,56,0,0,0,2,1,0,0
10431,41,0,0,0,1,3,0,0
10457,28,0,0,0,7,9,1,0
10461,37,0,0,0,1,0,1,1
10469,29,0,0,0,1,0,0,0
10476,26,0,0,0,5,1,0,0
10480,52,0,0,0,7,17,1,0
10483,21,0,0,0,5,0,0,0
10488,45,0,0,0,3,5,0,0
10499,28,0,0,0,9,5,1,0
10500,31,0,3,4,6,15,1,0
10502,31,0,0,0,1,0,0,0
10511,29,0,0,0,9,8,1,1
10513,42,0,0,0,1,0,0,0
10520,24,0,0,0,4,0,1,1
10529,29,0,0,0,4,4,0,0
10531,40,0,0,0,8,8,1,0
10547,55,0,0,0,5,3,1,0
10571,21,0,2,1,10,3,1,0
10580,22,0,0,1,8,1,0,0
10586,47,0,0,0,5,3,1,0
10602,35,0,0,0,9,0,0,0
10616,28,0,0,0,5,0,0,0
10618,32,0,0,0,3,4,1,0
10623,59,0,0,0,3,20,1,0
10634,22,0,0,0,10,0,0,0
10646,32,0,0,0,8,6,1,0
10656,20,0,0,1,4,0,0,0
10663,50,0,0,0,1,2,0,0
10677,29,0,0,0,9,10,1,0
10679,76,0,0,0,1,1,0,0
10682,33,0,0,0,3,2,0,0
10702,38,0,0,0,6,7,0,0
10705,69,0,0,0,1,0,0,0
10711,26,0,0,0,1,0,0,0
10716,28,0,0,0,7,1,0,0
10718,22,0,0,1,3,0,0,0
10734,27,0,0,0,5,6,0,0
10744,39,0,2,0,9,18,0,0
10745,30,0,0,0,6,4,0,0
10759,52,0,0,0,2,3,0,0
10766,36,0,0,0,7,9,1,0
10776,41,0,0,0,4,5,0,0
10781,47,0,0,0,1,1,1,0
10783,66,0,0,0,1,0,0,0
10797,31,2,0,3,9,4,0,0
10812,50,0,0,0,10,17,0,0
10817,51,0,0,0,1,0,1,0
10824,23,0,0,0,4,1,1,0
10851,29,0,0,0,3,2,1,0
10854,38,0,0,0,2,0,0,0
10855,56,0,0,0,6,31,1,0
10863,29,0,0,0,2,2,1,1
10876,56,0,0,0,2,0,0,0
10882,24,0,0,0,4,1,0,0
10886,39,0,0,0,7,1,1,0
10889,56,0,0,0,7,4,0,0
10906,55,0,0,0,8,16,0,0
10911,39,0,0,0,4,5,0,0
10919,35,0,0,1,6,12,1,0
10925,26,0,0,0,2,3,1,0
10947,61,0,0,0,9,4,1,0
10949,19,1,0,0,9,1,1,0
10987,26,0,0,0,2,0,0,0
10995,20,0,0,0,9,0,0,0
10999,57,0,0,0,1,0,0,0
11019,62,0,0,0,1,0,0,0
11025,22,0,0,0,6,2,0,0
11030,48,0,0,0,1,1,0,0
11038,34,0,0,0,9,30,1,0
11053,21,0,0,0,8,0,1,0
11054,21,0,0,0,10,0,1,0
11058,29,0,0,0,7,5,1,1
11062,51,0,0,0,2,3,0,0
11068,41,0,0,0,1,0,0,0
11077,37,0,0,0,5,16,1,0
11088,41,0,0,0,1,0,0,0
11090,50,0,0,0,1,0,0,0
11108,23,0,0,0,6,1,1,0
11117,34,0,0,0,1,0,0,0
11126,23,0,0,0,2,0,0,0
11132,21,0,0,0,3,0,0,0
11133,49,0,0,0,7,1,0,0
11134,20,0,0,0,9,2,0,0
11181,51,0,0,0,8,8,0,0
11207,86,0,0,0,1,4,1,0
11211,21,0,0,0,5,0,0,0
11214,60,0,0,0,7,26,0,0
11215,51,0,0,0,3,16,1,0
11227,42,0,0,0,5,7,1,1
11248,56,0,0,0,1,0,0,0
11254,47,0,0,0,1,4,1,0
11257,51,0,0,0,1,1,0,0
11262,23,0,0,0,8,0,0,0
11291,26,0,0,0,8,3,1,0
11296,25,1,0,0,10,9,1,1
11298,32,0,0,0,10,2,0,0
11303,32,0,1,0,6,2,0,0
11310,35,0,0,0,3,0,0,0
11318,20,1,0,0,10,2,1,0
11322,43,0,0,0,1,0,0,0
11339,44,0,0,0,4,1,1,1
11364,54,0,0,0,2,6,1,0
11368,23,0,0,0,8,4,1,0
11372,49,0,0,0,3,0,0,0
11376,21,0,0,1,6,1,1,0
11381,37,0,0,0,8,0,1,0
11382,43,0,0,0,1,2,0,0
11398,29,0,0,0,8,6,0,0
11408,43,0,0,0,7,7,0,0
11409,41,0,0,0,3,5,1,0
11416,23,0,0,1,2,0,1,0
11423,21,0,0,0,2,1,0,0
11434,27,0,0,0,2,1,0,0
11448,31,0,0,0,1,0,0,0
11449,42,0,0,0,6,0,0,0
11461,26,0,0,0,9,6,0,0
11465,34,0,0,0,1,0,0,0
11481,29,0,0,0,5,0,0,0
11518,32,1,1,0,9,10,1,0
11521,35,0,0,0,1,1,1,0
11553,33,0,0,0,1,2,0,0
11557,25,0,0,0,4,0,0,0
11577,52,0,0,0,2,7,1,1
11578,51,0,0,0,1,2,0,0
11583,38,0,0,0,1,1,0,0
11591,25,0,0,0,7,0,0,0
11600,40,0,0,0,1,1,0,0
11610,33,0,0,0,2,0,0,0
11611,31,0,0,0,6,0,0,0
11626,33,0,0,0,2,7,0,0
11638,25,1,3,0,10,11,1,1
11642,62,0,0,0,1,0,1,1
11643,34,0,0,0,1,1,0,0
11681,33,0,2,0,9,7,1,1
11685,33,0,0,0,3,3,1,0
11692,20,1,0,3,4,1,1,0
11709,35,0,0,0,6,6,0,0
11725,25,0,0,0,7,3,0,0
11730,25,0,0,0,3,3,1,0
11737,53,0,0,0,6,14,1,0
11738,20,0,0,0,9,1,1,1
11751,44,0,0,0,1,0,0,0
11754,22,0,3,5,7,3,1,0
