person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
1519,Male,Caucasian,(M1),DUI - Enhanced,,,,,,,0,0
1520,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
1521,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1522,Male,African-American,(M1),Battery,,,,,,,0,0
1523,Female,Other,(M2),Crim Attempt/Solicit/Consp,,,,,,,0,0
1524,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
1525,Male,African-American,(F3),Fleeing or Eluding a LEO,,,,,,,0,0
1526,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1527,Male,African-American,(F3),Grand Theft Firearm,,,,,,,0,0
1529,Female,African-American,(M1),Battery,2,(M2),Susp Drivers Lic 1st Offense,,(M1),Battery,1,1
1530,Male,Hispanic,(M1),Battery,,,,,,,0,0
1532,Male,Hispanic,(TCX),License Suspended Revoked,,,,,,,0,0
1533,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1534,Male,African-American,(F7),Burglary Conveyance Armed,,,,,,,0,0
1536,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
1537,Male,African-American,(M1),Battery,,,,,,,0,0
1538,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
1540,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
1541,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
1542,Male,African-American,(M1),Battery,4,(F3),Grand Theft in the 3rd Degree,,(F3),Child Abuse,1,1
1543,Male,African-American,(M1),arrest case no charge,2,(F3),Possession of Cocaine,,,,1,0
1544,Male,Caucasian,(F3),Fraud Obtain Food or Lodging,,,,,,,0,0
1545,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
1546,Male,Other,(M1),Battery,,,,,,,0,0
1547,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1548,Male,African-American,(F3),Carrying Concealed Firearm,1,(M2),Opert With Susp DL 2nd Offens,,,,1,0
1549,Male,African-American,(F3),arrest case no charge,2,(F3),Aggravated Assault w/Firearm,,(F3),Aggravated Assault w/Firearm,1,1
1550,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
1552,Female,Other,(M1),Battery,,,,,,,0,0
1553,Male,Hispanic,(F3),Live on Earnings of Prostitute,1,(M2),Driving License Suspended,,,,1,0
1554,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,0
1557,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
1558,Female,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
1559,Male,Caucasian,(M1),Battery,,,,,,,0,0
1560,Male,Hispanic,(F1),arrest case no charge,1,(F2),Burglary Unoccupied Dwelling,,,,1,0
1562,Male,Hispanic,(F3),Unauth Poss ID Card or DL,,,,,,,0,0
1563,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
1564,Male,African-American,(M1),Battery,,,,,,,0,0
1565,Male,African-American,(F3),Driving While License Revoked,5,(M2),Expired DL More Than 6 Months,,,,1,0
1566,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
1567,Male,African-American,(F3),Possession of Ethylone,,,,,,,0,0
1568,Male,Other,(F3),Battery on Law Enforc Officer,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
1569,Female,African-American,(M1),Viol Pretrial Release Dom Viol,4,(M2),Unnatural/Lascivious Act,,,,1,0
1570,Female,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
1571,Male,Caucasian,(F3),Leaving the Scene of Accident,,,,,,,0,0
1572,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1573,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
1574,Female,Caucasian,(M1),Battery,,,,,,,0,0
1577,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
1583,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1584,Male,Other,(F3),Fraudulent Use of Credit Card,,,,,,,0,0
1585,Female,Hispanic,(M1),Battery,,,,,,,0,0
1586,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1589,Male,Other,(F7),Burglary Conveyance Assault/Bat,,,,,,,0,0
1590,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
1592,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1594,Female,African-American,(M1),Battery,,,,,,,0,0
1595,Male,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Hydrocodone,,,,1,0
1597,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1598,Male,Other,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
1599,Female,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
1600,Female,African-American,(F2),Criminal Attempt 2nd Deg Felon,,,,,,,0,0
1601,Male,Caucasian,(M1),Battery,2,(MO3),Trespassing,,,,1,0
1602,Male,African-American,(M1),Burglary Structure Unoccup,,,,,,,0,0
1603,Female,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1604,Male,African-American,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
1605,Male,Hispanic,(M1),Possess Drug Paraphernalia,,,,,,,0,0
1607,Female,African-American,(F3),Felony Driving While Lic Suspd,2,(F3),Driving While License Revoked,,,,1,0
1609,Female,African-American,(F3),Possession Of Alprazolam,,,,,,,0,0
1611,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1612,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
1613,Male,African-American,(F3),Crim Use of Personal ID Info,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1614,Female,Asian,(F3),Possession of Cocaine,,,,,,,0,0
1615,Female,Caucasian,(F3),Child Abuse,,,,,,,0,0
1616,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
1617,Male,Caucasian,(M1),Battery,,,,,,,0,0
1618,Male,Other,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
1620,Male,Caucasian,(F3),Child Abuse,,,,,,,0,0
1621,Female,Caucasian,(F3),Felony DUI (level 3),,,,,,,0,0
1622,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1624,Male,African-American,(F3),arrest case no charge,1,(F2),Lewd/Lasc Battery Pers 12+/<16,,,,1,0
1625,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Operating W/O Valid License,,(M1),Battery,1,1
1627,Female,African-American,(F3),Aggravated Assault W/dead Weap,2,(M1),Petit Theft $100- $300,,,,1,0
1628,Male,African-American,(M2),Aggravated Assault W/Dead Weap,,,,,,,0,0
1629,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
1630,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1632,Male,African-American,(F3),Possession of Cocaine,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1633,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
1634,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1635,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
1637,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
1639,Male,Hispanic,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1640,Male,Caucasian,(M1),Battery,,,,,,,0,0
1641,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1642,Male,Caucasian,(M1),Battery,,,,,,,0,0
1643,Male,Caucasian,(F3),Deliver 3;4 Methylenediox,,,,,,,0,0
1644,Male,Hispanic,(M1),arrest case no charge,,,,,,,0,0
1645,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
1647,Male,Hispanic,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
1648,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1649,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1650,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
1651,Male,African-American,(F3),Resist Officer w/Violence,3,(M2),Trespass Structure/Conveyance,,(F3),Battery on Law Enforc Officer,1,1
1652,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
1653,Male,Caucasian,(M1),Battery,,,,,,,0,0
1654,Male,African-American,(F6),arrest case no charge,,,,,,,0,0
1655,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(F2),Aggravated Battery / Pregnant,,(F2),Aggravated Battery / Pregnant,1,1
1657,Male,African-American,(F3),False Imprisonment,,,,,,,0,0
1658,Female,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
1659,Male,African-American,(M1),Battery,,,,,,,0,0
1661,Male,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
1662,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1663,Female,Hispanic,(M2),Battery,,,,,,,0,0
1665,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
1668,Male,African-American,(M1),Battery,,,,,,,0,0
1669,Female,Caucasian,(F3),Tampering With Physical Evidence,1,(M1),Unlaw Use False Name/Identity,,,,1,0
1670,Male,African-American,(F3),Unauth Poss ID Card or DL,2,(M1),Battery,,(F1),Aggrav Child Abuse-Causes Harm,1,1
1671,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1672,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1674,Male,African-American,(F1),Robbery W/Firearm,,,,,,,0,0
1676,Female,Caucasian,(M1),Resist Officer w/Violence,,,,,,,0,0
1678,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1679,Male,Caucasian,(M1),Battery,,,,,,,0,0
1680,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1681,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
1683,Female,African-American,(M2),Operating W/O Valid License,3,(M1),Petit Theft $100- $300,,(F3),Child Abuse,1,1
1685,Male,Hispanic,(F3),Felony Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1686,Female,African-American,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,(M1),Battery,1,1
1687,Female,African-American,(M1),DUI Property Damage/Injury,,,,,,,0,0
1688,Male,African-American,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1689,Male,Caucasian,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,0
1691,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
1692,Male,Caucasian,(M1),Viol Pretrial Release Dom Viol,,,,,,,0,0
1693,Female,Caucasian,(M1),Battery,,,,,,,0,0
1694,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1695,Male,African-American,(MO3),Trespass,,,,,,,0,0
1697,Male,Other,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
1698,Female,Caucasian,(M2),Disorderly Conduct,,,,,,,0,0
1699,Female,Caucasian,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
1700,Male,African-American,(M1),Resist/Obstruct W/O Violence,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1701,Male,African-American,(F3),arrest case no charge,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
1702,Male,African-American,(F3),Driving While License Revoked,4,(M1),Unlaw Pos of Prson ID of another,,,,1,0
1703,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1704,Female,Caucasian,(M1),Battery,1,(MO3),Disorderly Conduct,,,,1,0
1706,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
1709,Male,African-American,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
1710,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
1711,Female,Caucasian,(M1),Battery,,,,,,,0,0
1713,Male,African-American,(M1),Battery,,,,,,,0,0
1717,Male,African-American,(F3),Driving While License Revoked,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
1719,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
1722,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,0
1724,Male,Caucasian,(F1),arrest case no charge,1,(M2),Unlaw LicTag/Sticker Attach,,(MO3),Battery,1,1
1726,Male,Caucasian,(M1),Battery,,,,,,,0,0
1727,Female,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
1728,Male,Caucasian,(M2),Petit Theft,4,(F3),False Ownership Info/Pawn Item,,,,1,0
1729,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
1730,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1732,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1733,Female,Caucasian,(M1),Theft/To Deprive,,,,,,,0,0
1734,Female,Caucasian,(M1),Battery,,,,,,,0,0
1735,Male,Caucasian,(M1),Battery,,,,,,,0,0
1736,Female,African-American,(F3),Retail Theft $300 1st Offense,,,,,,,0,0
1738,Male,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
1739,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
1742,Male,Other,(M2),Burglary Dwelling Occupied,1,(M2),Operating W/O Valid License,,,,1,0
1743,Female,African-American,(M1),Battery,,,,,,,0,0
1745,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1749,Female,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
1751,Male,African-American,(M1),DUI - Enhanced,,,,,,,0,0
1752,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1753,Female,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1754,Male,Caucasian,(M1),Battery,,,,,,,0,0
1756,Female,Caucasian,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
1757,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
1758,Male,African-American,(M1),Battery,,,,,,,0,0
1760,Male,Caucasian,(F3),Felony Driving While Lic Suspd,7,(M1),Unlaw Use False Name/Identity,,,,1,0
1761,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1762,Female,Caucasian,(F2),Burglary Dwelling Occupied,,,,,,,0,0
1764,Female,Caucasian,(MO3),Intoxicated/Safety Of Another,,,,,,,0,0
1765,Male,African-American,(MO3),Gambling/Gamb Paraphernalia,,,,,,,0,0
1766,Female,Hispanic,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
1768,Male,African-American,(F3),Neglect/Abuse Elderly Person,,,,,,,0,0
1769,Female,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
1771,Male,Hispanic,(F2),Burglary Unoccupied Dwelling,2,(F1),Traffick Oxycodone 14-25 grams,,,,1,0
1772,Male,Hispanic,(F1),arrest case no charge,12,(F1),Conspire Traffic Illegal Drugs,,,,1,0
1774,Male,Caucasian,(M1),Battery,,,,,,,0,0
1776,Male,African-American,(F2),Burglary Unoccupied Dwelling,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
1778,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1779,Male,Caucasian,(M1),Battery,,,,,,,0,0
1780,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
1781,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
1782,Male,African-American,(M1),Viol Injunction Protect Dom Vi,,,,,,,0,0
1783,Male,Hispanic,(F3),Uttering a Forged Instrument,,,,,,,0,0
1784,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1785,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1787,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1788,Male,Hispanic,(F3),Burglary Conveyance Unoccup,4,(M1),Trespass Struct/Convey Occupy,,,,1,0
1790,Male,Caucasian,(M2),Battery,,,,,,,0,0
1791,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,4,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
1793,Female,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
1794,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1795,Female,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1797,Female,African-American,(F3),Grand Theft (Motor Vehicle),2,(M1),Misuse Of Wireless 911 System,,(M1),Battery,1,1
1798,Male,African-American,(F3),arrest case no charge,1,(M1),Resist/Obstruct W/O Violence,,(F3),Aggravated Assault W/Dead Weap,1,1
1799,Female,African-American,(F1),Traff In Cocaine <400g>150 Kil,,,,,,,0,0
1802,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
1803,Male,Caucasian,(M1),Battery,,,,,,,0,0
1804,Male,African-American,(M1),Battery,,,,,,,0,0
1808,Male,Other,(M1),Battery,,,,,,,0,0
1809,Male,Other,(M1),Battery,1,(M2),Petit Theft,,(F2),Robbery / No Weapon,1,1
1810,Male,Hispanic,(M2),Battery,,,,,,,0,0
1812,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1814,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,0
1815,Male,Native American,(M2),Driving License Suspended,,,,,,,0,0
1816,Female,Caucasian,(F3),Possession of Cocaine,1,(MO3),Loiter Solicit Act Prostitute,,,,1,0
1817,Female,African-American,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
1818,Male,Other,(M1),Battery,,,,,,,0,0
1819,Male,Other,(F3),Possession of Cannabis,,,,,,,0,0
1820,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1821,Female,Caucasian,(M1),Battery,,,,,,,0,0
1822,Male,Caucasian,(F3),Possession of Cocaine,1,(F3),,,,,1,0
1823,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1824,Male,African-American,(F2),Strong Armed  Robbery,,,,,,,0,0
1827,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1828,Male,Other,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
1829,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1830,Male,African-American,(M1),Battery,3,(M1),Resist/Obstruct W/O Violence,,(F3),Aggravated Assault W/Dead Weap,1,1
1831,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1832,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1834,Male,Caucasian,(F3),Del of JWH-250 2-Methox 1-Pentyl,,,,,,,0,0
1835,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1836,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1837,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
1838,Male,Other,(M1),Battery,,,,,,,0,0
1839,Male,African-American,(F3),Resist Officer w/Violence,,,,,,,0,0
1840,Female,Caucasian,(F3),Purchasing Of Alprazolam,,,,,,,0,0
1841,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
1842,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
1843,Male,Hispanic,(M1),Battery,3,(M2),Fail Register Vehicle,,,,1,0
1844,Male,Caucasian,(F3),Felony DUI (level 3),1,(M1),Petit Theft $100- $300,,,,1,0
1845,Female,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
1846,Male,African-American,(F7),arrest case no charge,,,,,,,0,0
1847,Male,African-American,(M2),Leaving Acc/Unattended Veh,,,,,,,0,0
1848,Male,Caucasian,(F3),Unauthorized Interf w/Railroad,3,(M2),Susp Drivers Lic 1st Offense,,,,1,0
1849,Male,African-American,(F3),arrest case no charge,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
1850,Male,African-American,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
1851,Male,Caucasian,(M2),Leaving Acc/Unattended Veh,,,,,,,0,0
1852,Male,African-American,(F3),Aggravated Assault W/Dead Weap,1,(M2),Poss Of RX Without RX,,(F2),Aggravated Battery,1,1
1853,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
1854,Male,African-American,(F3),Manufacture Cannabis,,,,,,,0,0
1858,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1859,Female,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Battery on Law Enforc Officer,1,1
1860,Male,Caucasian,(F3),Possession of Cannabis,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1861,Male,African-American,(F3),Possession of Cocaine,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
1862,Male,African-American,(M1),Aggravated Battery,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
1863,Male,African-American,(F3),Possession of Cocaine,1,(M2),Solicit ProstitutionViolation,,,,1,0
1865,Male,Caucasian,(F3),False Imprisonment,,,,,,,0,0
1866,Male,Hispanic,(M1),Battery,,,,,,,0,0
1867,Male,Caucasian,(M1),Battery,,,,,,,0,0
1868,Male,African-American,(M1),Battery,,,,,,,0,0
1869,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
1870,Male,African-American,(F3),Carrying Concealed Firearm,,,,,,,0,0
1871,Female,African-American,(F3),Battery on Law Enforc Officer,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
1872,Male,African-American,(M1),Battery,,,,,,,0,0
1873,Female,Caucasian,(F3),Possession Of Lorazepam,,,,,,,0,0
1874,Female,Caucasian,(M1),Battery,,,,,,,0,0
1875,Male,Caucasian,(M1),Restraining Order Dating Viol,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
1876,Female,Caucasian,(M1),Battery,,,,,,,0,0
1877,Male,African-American,(M1),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1878,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1880,Male,Other,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,(F2),Agg Fleeing/Eluding High Speed,1,1
1881,Female,African-American,(M1),Battery,2,(M1),Battery,,(F2),Agg Battery Grt/Bod/Harm,1,1
1882,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Of Lorazepam,,(F3),Agg Fleeing and Eluding,1,1
1883,Male,Hispanic,(M1),Solic to Commit Battery,,,,,,,0,0
1884,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1885,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
1886,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
1887,Male,African-American,(M1),Battery,,,,,,,0,0
1889,Male,Caucasian,(M1),Battery,,,,,,,0,0
1890,Male,African-American,(M1),Battery,1,(M1),Viol Injunction Protect Dom Vi,,,,1,0
1891,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
1893,Male,Caucasian,(M1),Battery,,,,,,,0,0
1894,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,,,1,0
1895,Male,African-American,(F1),Carjacking with a Firearm,1,(F2),Poss Wep Conv Felon,,(F2),Attempted Robbery Firearm,1,1
1897,Male,Caucasian,(F3),Deliver Cannabis,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1898,Female,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,0
1901,Female,Caucasian,(F3),Possession of Cocaine,1,(F3),Possession of Cocaine,,,,1,0
1902,Female,Caucasian,(M2),arrest case no charge,,,,,,,0,0
1903,Male,Caucasian,(M1),Battery,,,,,,,0,0
1904,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1905,Male,Other,(F1),Robbery / Weapon,,,,,,,0,0
1907,Male,African-American,(F3),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
1908,Male,Caucasian,(M1),Battery,1,(M1),Tresspass in Struct/Convey Occupy,,,,1,0
1909,Male,Caucasian,(M1),Battery,,,,,,,0,0
1910,Male,Caucasian,(F3),Felony Battery (Dom Strang),1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1912,Female,African-American,(M1),Battery,,,,,,,0,0
1913,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1914,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
1915,Male,African-American,(F3),Tampering With Physical Evidence,2,(F1),Deliver Cocaine 1000FT School,,,,1,0
1916,Female,Caucasian,(F3),Battery Emergency Care Provide,,,,,,,0,0
1918,Male,Caucasian,(M1),Battery,,,,,,,0,0
1919,Female,Caucasian,(F3),Child Abuse,1,(M1),DUI Level 0.15 Or Minor In Veh,,,,1,0
1920,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1921,Female,African-American,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
1923,Male,Caucasian,(M2),Petit Theft,4,(M1),Viol Pretrial Release Dom Viol,,,,1,0
1924,Male,African-American,(F2),Burglary Unoccupied Dwelling,2,(F3),False Imprisonment,,(M1),Battery,1,1
1925,Male,Other,(M1),Battery,,,,,,,0,0
1928,Male,Hispanic,(F3),Possession Of Alprazolam,,,,,,,0,0
1930,Female,Caucasian,(M1),Battery,,,,,,,0,0
1931,Male,Caucasian,(M1),Possession of Cannabis,,,,,,,0,0
1933,Male,African-American,(F3),Possession of Ethylone,,,,,,,0,0
1934,Female,Caucasian,(M1),Battery,,,,,,,0,0
1936,Male,African-American,(M1),Battery,,,,,,,0,0
1937,Male,Other,(M1),Battery,,,,,,,0,0
1938,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
1939,Male,Caucasian,(F3),Obstruct Fire Equipment,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1940,Male,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
1942,Male,Caucasian,(M1),Battery,,,,,,,0,0
1946,Male,African-American,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
1948,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1950,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
1951,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
1952,Male,African-American,(M2),Culpable Negligence,,,,,,,0,0
1953,Male,Other,(F3),Aggravated Assault W/Dead Weap,2,(M1),DUI Property Damage/Injury,,,,1,0
1955,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
1956,Male,Hispanic,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
1958,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
1959,Male,African-American,(F7),arrest case no charge,,,,,,,0,0
1961,Male,Caucasian,(F3),arrest case no charge,1,(F3),Possession of Cannabis,,,,1,0
1963,Male,Caucasian,(M1),Battery,,,,,,,0,0
1964,Male,African-American,(F3),Grand Theft Dwell Property,,,,,,,0,0
1965,Female,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(F3),Introduce Contraband Into Jail,,(F1),Robbery W/Firearm,1,1
1966,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
1967,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
1968,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1969,Male,Hispanic,(F7),Burglary Conveyance Assault/Bat,,,,,,,0,0
1970,Male,Caucasian,(M1),Battery,,,,,,,0,0
1972,Male,Caucasian,(M1),Battery,,,,,,,0,0
