person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
3542,Male,Caucasian,(F3),arrest case no charge,2,(F3),Grand Theft in the 3rd Degree,,(F1),Aid/Abet Burglary Assault/Batt,1,1
3560,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3561,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
3566,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3568,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
3578,Male,Hispanic,(F3),Crimin Mischief Damage $1000+,1,(M1),Assault On Law Enforc Officer,,(M1),Assault On Law Enforc Officer,1,1
3584,Male,Caucasian,(M2),Grand Theft (Motor Vehicle),,,,,,,0,0
3594,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
3607,Male,Caucasian,(M2),Posses/Disply Susp/Revk/Frd DL,1,(M1),Unlicensed Contractor,,,,1,0
3617,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
3622,Male,African-American,(MO3),Poss Of Controlled Substance,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
3657,Female,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
3661,Male,African-American,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
3678,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3681,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
3687,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M2),Driving License Suspended,,,,1,0
3698,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
3702,Male,Caucasian,(F3),Battery On A Person Over 65,3,(F3),Possession of Cocaine,,,,1,0
3708,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
3709,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
3723,Female,Caucasian,(M1),Battery,,,,,,,0,0
3743,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3747,Male,Caucasian,(M1),Battery,,,,,,,0,0
3752,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
3755,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,0
3764,Female,African-American,(M2),arrest case no charge,,,,,,,0,0
3769,Male,Caucasian,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,0
3778,Male,Caucasian,(M1),DUI Property Damage/Injury,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
3791,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,0
3801,Male,Caucasian,(M1),Battery,,,,,,,0,0
3812,Male,African-American,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
3844,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
3857,Female,African-American,(F3),Uttering Forged Bills,,,,,,,0,0
3859,Male,Other,(F3),Felony Driving While Lic Suspd,3,(F3),Possession of Cocaine,,,,1,0
3868,Male,Hispanic,(M1),Battery,,,,,,,0,0
3884,Female,Caucasian,(F2),Agg Battery Grt/Bod/Harm,1,(M2),Driving License Suspended,,(M1),Battery,1,1
3900,Female,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
3902,Male,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3909,Male,Caucasian,(F3),Poss Pyrrolidinovalerophenone,1,(M1),Unlaw Use False Name/Identity,,,,1,0
3933,Female,African-American,(F3),Possession of Cocaine,3,(M2),Prostitution/Lewd Act Assignation,,,,1,0
3947,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
3952,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
3953,Female,African-American,(F3),Poss 5-Methoxy-N-methyl-N-isop,,,,,,,0,0
3973,Female,Caucasian,(F3),Possession of Cocaine,2,(F3),Possession of Cocaine,,,,1,0
3980,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
3983,Male,Other,(F3),arrest case no charge,,,,,,,0,0
4001,Male,African-American,(F3),Imperson Public Officer or Emplyee,1,(F3),Felony Petit Theft,,,,1,0
4043,Male,Other,(M2),Disorderly Intoxication,,,,,,,0,0
4047,Female,African-American,(M1),Battery,,,,,,,0,0
4054,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
4058,Male,Caucasian,(M1),Battery,,,,,,,0,0
4064,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4066,Female,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
4072,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
4084,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4100,Male,Caucasian,(M2),Disorderly Conduct,1,(F3),Obstruct Fire Equipment,,,,1,0
4121,Male,Hispanic,(F3),Tampering With Physical Evidence,,,,,,,0,0
4123,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4124,Female,Other,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,0
4137,Male,Caucasian,(MO3),Petit Theft,1,(F3),Att Burgl Struc/Conv Dwel/Occp,,,,1,0
4143,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4158,Male,African-American,(F1),arrest case no charge,1,(F3),Attempted Escape,,(F3),Robbery Sudd Snatch No Weapon,1,1
4164,Female,Caucasian,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
4166,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4167,Male,African-American,(M1),Battery,,,,,,,0,0
4183,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4185,Male,Other,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4187,Female,Caucasian,(F3),Battery on Law Enforc Officer,1,(M1),DUI - Enhanced,,,,1,0
4193,Male,Hispanic,(M1),Battery,,,,,,,0,0
4209,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
4221,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
4239,Male,Hispanic,(F3),Possession Of Heroin,,,,,,,0,0
4245,Male,African-American,(M1),Contribute Delinquency Of A Minor,,,,,,,0,0
4246,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
4249,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4259,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
4267,Male,Other,(M1),Battery,3,(M1),Viol Injunction Protect Dom Vi,,(M1),Battery,1,1
4271,Female,African-American,(F3),Possession Of Methamphetamine,,,,,,,0,0
4279,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
4280,Male,Hispanic,(M2),Disorderly Intoxication,,,,,,,0,0
4294,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
4295,Male,Caucasian,(M1),Battery,,,,,,,0,0
4301,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
4311,Male,African-American,(M2),Driving License Suspended,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
4326,Female,African-American,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
4335,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4345,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4346,Male,Caucasian,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
4357,Male,African-American,(M2),Driving License Suspended,2,(M2),Disobey Officer/Fireman,,,,1,0
4386,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4403,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4404,Female,African-American,(F3),Felony Committing Prostitution,1,(M1),Unlaw Use False Name/Identity,,,,1,0
4428,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
4434,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Trespass After Warning,,(M2),Assault,1,1
4437,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
4439,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4456,Male,Other,(M1),Battery,,,,,,,0,0
4462,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
4474,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4483,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery w/Prior Convict,1,1
4507,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
4523,Male,Hispanic,(M1),Battery,,,,,,,0,0
4550,Male,African-American,(M1),Battery,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
4564,Male,Other,(F3),Grand Theft (motor Vehicle),1,(M1),Petit Theft $100- $300,,,,1,0
4583,Male,Caucasian,(M1),Battery,,,,,,,0,0
4584,Male,Caucasian,(M1),Battery,,,,,,,0,0
4587,Male,Caucasian,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
4588,Male,African-American,(F3),Trans/Harm/Material to a Minor,1,(M2),Driving License Suspended,,,,1,0
4600,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4602,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4608,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(M2),Petit Theft,,,,1,0
4610,Male,African-American,(F3),Burglary Structure Unoccup,4,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
4611,Male,African-American,(M2),Battery,,,,,,,0,0
4634,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
4644,Male,Native American,(F2),arrest case no charge,,,,,,,0,0
4657,Male,Caucasian,(M1),Viol Prot Injunc Repeat Viol,1,(M1),Viol Injunct Domestic Violence,,(F3),Stalking (Aggravated),1,1
4669,Male,Caucasian,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
4672,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4694,Male,Caucasian,(M1),Battery,,,,,,,0,0
4697,Male,African-American,(M1),Battery,,,,,,,0,0
4701,Male,Caucasian,(F3),Felony Petit Theft,,,,,,,0,0
4704,Male,Caucasian,(F3),Felony Petit Theft,29,(F3),Burglary Structure Unoccup,,,,1,0
4730,Male,Caucasian,(F2),Grand Theft of the 2nd Degree,1,(M2),Fail Register Vehicle,,,,1,0
4740,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4755,Male,African-American,(F3),arrest case no charge,1,(MO3),Loiter Where Sign is Posted,,,,1,0
4766,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
4772,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,0
4777,Male,Native American,(M1),Battery,,,,,,,0,0
4781,Male,Caucasian,(F7),arrest case no charge,,,,,,,0,0
4784,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4788,Female,Caucasian,(MO3),Poss Of Controlled Substance,,,,,,,0,0
4834,Female,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
4846,Male,African-American,(F7),arrest case no charge,,,,,,,0,0
4858,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
4862,Male,Other,(M1),Battery,1,(M1),Theft/To Deprive,,(M1),Battery,1,1
4879,Male,African-American,(F3),Traffic Counterfeit Cred Cards,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
4883,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4885,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
4889,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4893,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4929,Male,African-American,(M2),Assault,1,(M1),Battery,,(M1),Battery,1,1
4939,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(F1),Armed Carjacking,,(F1),Armed Carjacking,1,1
4941,Male,Hispanic,(M2),Reckless Driving,,,,,,,0,0
4947,Male,African-American,(M1),Battery,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
4952,Male,African-American,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving License Suspended,,,,1,0
4956,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4969,Male,African-American,(M1),Battery,,,,,,,0,0
4982,Male,Caucasian,(M1),Battery,,,,,,,0,0
4985,Female,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
4993,Male,Hispanic,(F3),Driving While License Revoked,,,,,,,0,0
4994,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),3,(M2),Trespass Struct/Conveyance,,,,1,0
5000,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5004,Male,African-American,(F3),False Imprisonment,1,(F3),Possession of Cannabis,,,,1,0
5009,Female,Caucasian,(M1),Battery,,,,,,,0,0
5014,Male,African-American,(F3),Possession Burglary Tools,2,(M2),Driving License Suspended,,,,1,0
5019,Male,African-American,(F2),arrest case no charge,1,(M2),Operating W/O Valid License,,,,1,0
5020,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5036,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5042,Male,African-American,(M1),Viol Injunction Protect Dom Vi,2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery w/Prior Convict,1,1
5043,Male,Caucasian,(F3),False Imprisonment,1,(M1),Battery,,(M1),Battery,1,1
5048,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,1,(M2),Driving License Suspended,,,,1,0
5050,Male,African-American,(M1),Battery,,,,,,,0,0
5052,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5064,Male,Caucasian,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,(M1),Battery,1,1
5091,Female,Hispanic,(M1),Battery,,,,,,,0,0
5098,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(CO3),Drink Near Licensed Establishm,,,,1,0
5102,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5133,Male,African-American,(M1),arrest case no charge,2,(M2),Prowling/Loitering,,,,1,0
5142,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
5176,Male,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
5179,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
5187,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5202,Male,Hispanic,(M1),Battery,,,,,,,0,0
5209,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,0
5213,Male,Hispanic,(M2),Driving License Suspended,,,,,,,0,0
5219,Female,Caucasian,(F3),Possession of Cocaine,3,(M2),Prowling/Loitering,,,,1,0
5242,Female,Hispanic,(F3),Battery on Law Enforc Officer,,,,,,,0,0
5247,Male,African-American,(F3),Pos Methylenedioxymethcath W/I/D/S,1,(M2),Petit Theft,,,,1,0
5272,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5281,Male,Hispanic,(M1),Battery,,,,,,,0,0
5296,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5301,Male,African-American,(F3),arrest case no charge,3,(M1),Possess Drug Paraphernalia,,,,1,0
5306,Female,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5312,Male,Caucasian,(F3),Driving While License Revoked,3,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,1,0
5314,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5319,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
5321,Female,Caucasian,(M1),Grand Theft in the 3rd Degree,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5322,Male,Caucasian,(F3),Carrying Concealed Firearm,,,,,,,0,0
5338,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
5367,Male,African-American,(F3),Aiding Escape,3,(F3),False Ownership Info/Pawn Item,,,,1,0
5376,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5377,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
5383,Female,African-American,(F2),Burglary Unoccupied Dwelling,2,(F2),Dealing in Stolen Property,,(F1),Robbery W/Firearm,1,1
5385,Male,Caucasian,(M1),Battery,,,,,,,0,0
5391,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5395,Male,African-American,(F3),Tamper With Witness/Victim/CI,1,(M2),Expired DL More Than 6 Months,,,,1,0
5401,Male,Other,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5406,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
5428,Male,Caucasian,(F3),Resist Officer w/Violence,1,(M2),DWLS Child Support 1st Offense,,,,1,0
5429,Male,African-American,(MO3),arrest case no charge,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
5449,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
5455,Female,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
5456,Male,African-American,(F3),Driving While License Revoked,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
5460,Male,African-American,(F3),arrest case no charge,2,(F3),Grand Theft (Motor Vehicle),,(M1),Battery,1,1
5488,Male,Caucasian,(F3),Attempted Burg/Convey/Unocc,,,,,,,0,0
5495,Male,African-American,(F3),Possession Of Heroin,,,,,,,0,0
5521,Female,Hispanic,(F2),Dealing in Stolen Property,,,,,,,0,0
5527,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5539,Male,African-American,(F3),Possession of Cocaine,2,(F3),Possession of Cocaine,,,,1,0
5554,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
5568,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5570,Male,Hispanic,(F3),Tamper With Victim,,,,,,,0,0
5587,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,0
5594,Male,Caucasian,(M1),Battery,1,(F3),Possession of Cocaine,,,,1,0
5598,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
5661,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
5683,Male,Other,(M1),Battery,,,,,,,0,0
5692,Male,Caucasian,(M1),Battery,1,(M2),Solicit ProstitutionViolation,,,,1,0
5701,Male,Hispanic,(M1),Battery,1,(F3),Possession Of Clonazepam,,,,1,0
5703,Male,Hispanic,(F3),Resist Officer w/Violence,,,,,,,0,0
5706,Male,African-American,(M2),Battery,,,,,,,0,0
5712,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5723,Male,African-American,(M1),Battery,2,(M1),Resist/Obstruct W/O Violence,,(M2),Assault,1,1
5725,Male,African-American,(F3),Possession of Cocaine,5,(M1),Unlaw Use False Name/Identity,,,,1,0
5727,Male,African-American,(F3),Felony Battery,,,,,,,0,0
5731,Male,Caucasian,(F3),arrest case no charge,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
5738,Male,African-American,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
5741,Male,Caucasian,(M1),Battery,,,,,,,0,0
5767,Male,African-American,(M1),DUI Blood Alcohol Above 0.20,,,,,,,0,0
5769,Female,African-American,(M1),Battery,,,,,,,0,0
5791,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
5794,Male,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
5815,Male,Caucasian,(M1),Battery,,,,,,,0,0
5820,Male,Caucasian,(F3),Felony Driving While Lic Suspd,1,(F3),Possess Countrfeit Credit Card,,,,1,0
5826,Male,Caucasian,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,0
5835,Male,Caucasian,(M2),Leave Acc/Attend Veh/More $50,2,(M1),Harass Witness/Victim/Information,,(M1),Battery,1,1
5836,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,3,(M2),Fail Register Vehicle,,,,1,0
5840,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5846,Male,Hispanic,(M1),Battery,,,,,,,0,0
5889,Female,African-American,(F3),Possession of Cocaine,1,(M2),Petit Theft,,,,1,0
5893,Male,African-American,(M1),Battery,,,,,,,0,0
5914,Male,African-American,(F3),Lease For Purpose Trafficking,,,,,,,0,0
5931,Female,Caucasian,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
5950,Male,African-American,(M2),Prowling/Loitering,,,,,,,0,0
5958,Male,African-American,(F2),arrest case no charge,3,(M2),Operating W/O Valid License,,,,1,0
5959,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5966,Male,Hispanic,(M2),Disorderly Conduct,,,,,,,0,0
5971,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5973,Male,Caucasian,(M1),Viol Injunct Domestic Violence,3,(F3),Use Computer for Child Exploit,,,,1,0
5985,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5996,Male,African-American,(F3),Poss Contr Subst W/o Prescript,1,(F3),Possession of Cocaine,,,,1,0
6005,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6023,Male,Other,(F3),Aggravated Assault,,,,,,,0,0
6026,Male,Hispanic,(F2),arrest case no charge,,,,,,,0,0
6037,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
6041,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6042,Male,Caucasian,(M1),Battery,1,(F3),Possession of Cocaine,,,,1,0
6058,Male,Other,(F7),arrest case no charge,1,(M1),Viol Injunct Domestic Violence,,(M1),Battery,1,1
6064,Female,Caucasian,(M1),Battery,,,,,,,0,0
6081,Female,Caucasian,(M1),Battery,,,,,,,0,0
6092,Male,African-American,(M1),Battery,,,,,,,0,0
6093,Female,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
6098,Male,African-American,(F3),Possession of Cocaine,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
6101,Male,Caucasian,(M1),Battery,,,,,,,0,0
6103,Male,African-American,(F3),Possession of Cannabis,1,(M2),Petit Theft,,,,1,0
6105,Male,African-American,(F3),Felony Driving While Lic Suspd,3,(F3),Use of Anti-Shoplifting Device,,,,1,0
6106,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
6120,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6125,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
6128,Female,Hispanic,(F3),Possession of Cannabis,,,,,,,0,0
6137,Male,Caucasian,(F3),Manufacture Cannabis,,,,,,,0,0
6139,Female,African-American,(M1),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
6147,Male,African-American,(F3),Possession of Cannabis,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
6155,Male,African-American,(F7),Burglary Dwelling Armed,,,,,,,0,0
6161,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6195,Female,Caucasian,(M1),Battery,1,(M2),Retail/Farm/Fare/Theft,,,,1,0
6201,Female,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
6204,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6208,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6216,Male,African-American,(F2),Burglary Dwelling Occupied,2,(F3),Possession of Cannabis,,(M1),Battery,1,1
6222,Male,Other,(F3),Felony Battery (Dom Strang),2,(M2),Fail Register Vehicle,,,,1,0
6229,Male,Caucasian,(M2),Felony/Driving Under Influence,2,(M1),Opert With Susp DL 2nd Offens,,,,1,0
6251,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
6260,Male,Caucasian,(F3),Possession Of Heroin,2,(M2),Petit Theft,,,,1,0
6288,Male,Other,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
6304,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(M2),Driving License Suspended,,,,1,0
6307,Male,Hispanic,(M1),Battery,,,,,,,0,0
6326,Male,Caucasian,(M2),Petit Theft,1,(M1),Battery,,(M1),Battery,1,1
6334,Female,African-American,(M1),Battery,,,,,,,0,0
6338,Male,African-American,(M2),Prowling/Loitering,1,(M2),Prowling/Loitering,,,,1,0
6343,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
6360,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6361,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6368,Male,African-American,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
6385,Male,African-American,(F3),Burglary Structure Unoccup,,,,,,,0,0
6393,Male,African-American,(M1),Battery,1,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
6396,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
6409,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,4,(F3),Possession of Cocaine,,,,1,0
6422,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
6438,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6456,Female,African-American,(M1),Battery,,,,,,,0,0
6457,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6464,Male,Other,(F3),arrest case no charge,,,,,,,0,0
6469,Male,Other,(F3),Tampering With Physical Evidence,1,(M2),Petit Theft,,,,1,0
6486,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
6493,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6496,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
6507,Male,African-American,(M1),Unlaw Use False Name/Identity,1,(M2),Fail Register Vehicle,,,,1,0
6548,Male,African-American,(F3),Obstruct Officer W/Violence,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6571,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M2),Driving License Suspended,,(F3),Felony Battery (Dom Strang),1,1
6577,Male,Caucasian,(F2),arrest case no charge,2,(M1),Child Neglect/Delinquency,,(M1),Battery,1,1
6578,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
6588,Male,African-American,(F3),Resist Officer w/Violence,,,,,,,0,0
6610,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
6615,Female,Other,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
6630,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
6651,Female,African-American,(M1),Battery,,,,,,,0,0
6667,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6670,Male,Caucasian,(M2),Prowling/Loitering,2,(F2),Burglary Unoccupied Dwelling,,,,1,0
6683,Female,African-American,(M2),PL/Unlaw Use Credit Card,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
6694,Male,Native American,(F3),Possession of Cocaine,,,,,,,0,0
6702,Female,African-American,(M1),Battery,,,,,,,0,0
6726,Male,Hispanic,(F3),Felony DUI (level 3),1,(M2),Driving License Suspended,,,,1,0
6727,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
6748,Male,Other,(M1),Battery,,,,,,,0,0
6760,Male,African-American,(F3),Tamper With Witness,,,,,,,0,0
6790,Female,Caucasian,(M1),Battery,,,,,,,0,0
6794,Male,Caucasian,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
6795,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6823,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
