person_id,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,num_r_cases,vr_charge_degree
3083,34,0,0,0,8,9,9,
3084,50,0,0,0,4,7,7,
3085,21,0,0,0,5,0,0,
3086,31,0,0,0,10,16,16,
3087,31,0,0,0,7,2,2,
3088,24,0,0,0,10,0,0,
3089,23,0,0,0,4,0,0,
3090,25,0,0,0,6,1,1,
3091,36,0,0,0,3,1,1,
3093,24,0,0,0,5,1,1,
3094,31,0,0,0,10,13,13,
3095,49,0,0,0,1,1,1,
3098,48,0,0,0,5,10,10,
3099,37,0,0,0,1,0,0,
3102,24,0,0,0,3,0,0,
3104,32,0,0,0,1,0,0,
3105,21,0,2,0,4,2,2,
3106,33,0,0,0,2,0,0,
3107,46,0,0,0,1,0,0,
3108,36,0,0,0,3,4,4,
3110,21,0,0,1,4,0,0,(M1)
3111,28,4,0,0,9,6,6,
3112,35,0,0,0,8,0,0,
3113,34,0,0,0,3,2,2,
3116,23,0,0,0,10,1,1,
3118,28,0,0,0,4,2,2,
3119,20,0,0,0,8,2,2,
3120,21,0,0,0,4,0,0,
3122,46,0,0,1,4,2,2,
3123,22,0,0,0,7,0,0,
3124,29,3,0,1,9,4,4,
3125,29,0,0,0,2,0,0,
3126,42,0,0,0,1,0,0,
3128,27,0,0,0,5,4,4,
3129,56,0,0,0,2,1,1,
3130,41,0,0,0,6,19,19,
3132,30,0,0,0,3,5,5,
3133,21,0,0,0,5,0,0,
3135,25,0,0,1,8,7,7,
3136,33,0,0,0,1,0,0,
3138,33,0,0,0,6,11,11,
3139,25,0,0,0,7,0,0,
3140,30,0,0,0,3,0,0,
3141,41,0,0,0,1,0,0,
3142,52,0,0,0,10,1,1,
3144,58,0,0,0,7,38,38,
3145,30,0,1,1,5,7,7,
3146,37,0,0,0,3,0,0,(M1)
3147,23,0,0,0,6,2,2,
3148,33,0,0,0,1,0,0,
3150,25,0,0,0,4,2,2,
3151,34,0,0,0,9,9,9,
3152,43,0,0,0,8,7,7,
3154,33,0,0,0,7,3,3,
3155,39,0,1,0,2,4,4,
3157,24,0,0,0,4,0,0,
3158,26,0,0,0,9,1,1,
3159,42,0,0,0,2,0,0,
3160,22,0,0,0,6,1,1,
3165,38,0,0,0,5,2,2,
3166,20,0,0,0,2,0,0,
3167,50,0,0,0,1,1,1,
3168,25,2,0,0,10,4,4,
3170,27,0,0,0,8,0,0,
3171,38,2,0,0,8,10,10,
3174,21,0,0,0,5,0,0,(F1)
3175,50,0,0,0,1,1,1,
3176,41,0,0,0,5,4,4,
3177,34,0,0,0,2,4,4,(F2)
3178,22,0,0,2,8,5,5,(F3)
3180,29,0,0,1,10,20,20,
3181,22,0,0,2,7,0,0,(M1)
3182,25,0,0,0,5,2,2,
3183,42,0,0,0,4,1,1,
3186,27,0,0,0,3,2,2,
3190,24,0,0,1,3,0,0,
3191,37,0,0,0,4,4,4,
3192,37,0,0,0,1,0,0,
3194,44,0,0,0,9,11,11,
3195,33,0,0,0,8,0,0,
3198,21,0,0,0,6,0,0,
3199,60,0,0,0,1,0,0,
3200,35,0,0,0,1,1,1,(F2)
3201,50,0,0,0,2,1,1,
3204,21,1,0,0,7,1,1,
3205,49,0,0,0,1,2,2,
3206,38,0,0,0,6,9,9,
3207,61,0,0,0,1,0,0,
3208,30,0,0,0,2,0,0,
3209,22,0,0,0,6,3,3,(F3)
3210,30,0,0,0,2,1,1,
3211,31,0,0,0,1,0,0,
3212,25,0,0,0,7,0,0,
3214,30,0,0,0,3,3,3,
3215,52,0,0,0,1,0,0,
3216,24,0,0,1,6,3,3,
3218,26,0,0,0,4,0,0,
3220,24,0,1,0,7,3,3,
3221,43,0,0,0,9,21,21,
3222,29,0,1,0,7,6,6,
3223,45,0,0,0,9,9,9,
3224,50,0,0,0,5,8,8,
3225,20,0,0,0,9,0,0,
3226,29,0,0,0,8,4,4,(F3)
3227,43,0,0,0,6,1,1,
3229,26,0,0,0,5,2,2,
3232,46,0,0,0,1,0,0,
3234,39,0,0,0,1,8,8,
3235,36,0,0,0,1,0,0,
3236,29,0,0,0,10,12,12,(F2)
3237,41,0,0,0,1,0,0,
3239,27,0,0,0,9,4,4,
3241,41,0,0,0,9,3,3,
3243,46,0,0,0,8,1,1,
3245,45,0,0,0,4,3,3,
3247,34,0,0,0,6,1,1,
3248,70,0,0,0,1,11,11,
3249,53,0,0,0,3,3,3,
3251,36,0,0,0,2,1,1,
3252,23,0,0,0,3,0,0,
3253,51,0,0,0,1,0,0,
3254,25,0,0,0,1,0,0,
3255,51,0,0,0,2,4,4,
3258,28,0,0,0,5,2,2,
3260,55,0,0,0,6,21,21,
3261,49,0,0,0,1,1,1,
3262,26,0,0,0,6,9,9,(M1)
3263,25,0,0,0,2,0,0,
3265,47,0,0,0,1,0,0,
3267,27,0,0,0,2,0,0,
3268,25,0,2,0,7,5,5,
3270,21,0,1,0,10,1,1,
3272,37,0,0,1,10,26,26,
3273,21,0,0,0,9,1,1,
3274,21,0,0,0,6,0,0,
3276,26,0,0,0,1,0,0,
3277,31,0,0,0,2,0,0,
3279,54,0,0,0,6,5,5,
3280,27,0,0,0,5,3,3,
3282,28,0,0,0,2,2,2,
3283,70,0,0,0,1,0,0,
3284,37,0,0,0,9,11,11,
3285,46,0,0,0,5,5,5,
3286,40,0,0,0,1,4,4,
3287,20,1,0,0,8,1,1,
3288,43,0,0,0,4,18,18,
3289,38,0,0,0,6,15,15,
3290,29,0,0,0,4,0,0,
3291,37,0,0,0,2,8,8,
3293,27,0,0,0,3,0,0,
3295,44,0,0,0,1,0,0,
3298,31,0,0,0,5,6,6,
3299,29,0,0,0,2,3,3,
3300,48,0,0,0,7,13,13,
3301,30,0,0,0,2,0,0,
3303,24,0,0,0,2,0,0,
3304,40,0,0,0,2,3,3,
3306,33,0,0,0,3,1,1,
3307,64,0,0,0,1,0,0,
3308,49,0,0,0,1,4,4,
3309,26,0,0,0,5,5,5,
3310,31,0,1,0,3,1,1,
3311,33,0,0,0,1,1,1,
3312,61,0,0,0,1,1,1,
3313,42,0,0,0,5,11,11,
3314,30,0,0,0,4,2,2,
3316,27,0,0,0,8,4,4,
3318,48,0,0,0,6,9,9,
3319,40,0,0,0,2,0,0,
3320,24,0,0,0,4,0,0,
3321,38,0,0,0,1,1,1,
3322,22,0,0,0,4,0,0,
3323,30,0,0,0,8,4,4,
3324,63,0,0,0,1,0,0,
3325,46,0,0,0,1,0,0,
3326,33,0,0,0,10,4,4,
3327,29,0,0,0,1,0,0,
3328,21,1,0,0,6,1,1,(F2)
3330,22,0,0,0,3,0,0,
3331,26,0,0,0,10,3,3,
3332,51,0,0,0,1,1,1,
3333,39,0,0,0,1,3,3,(M1)
3335,30,0,0,0,3,0,0,
3336,33,0,0,0,3,0,0,
3337,32,0,0,0,8,14,14,
3338,22,0,0,0,6,0,0,
3339,59,0,0,0,1,0,0,
3340,38,0,5,0,7,37,37,(F3)
3341,23,0,0,0,6,2,2,
3342,42,0,0,0,1,0,0,
3343,20,1,0,0,3,1,1,(F2)
3344,38,0,0,0,7,2,2,(F3)
3345,34,0,0,0,3,2,2,
3346,24,0,0,1,8,4,4,
3347,36,0,0,0,3,7,7,
3348,35,0,0,0,4,7,7,
3349,36,0,0,0,3,0,0,
3350,31,0,0,0,1,1,1,
3351,28,0,0,0,4,3,3,
3352,34,0,0,0,2,0,0,
3354,28,0,0,0,2,1,1,
3355,35,0,0,0,1,0,0,
3356,60,0,0,0,1,3,3,
3357,43,0,0,0,4,0,0,
3358,40,0,0,0,1,1,1,
3360,54,0,0,0,7,6,6,
3362,24,0,0,0,9,17,17,
3363,41,0,0,0,1,0,0,
3364,21,0,0,0,3,1,1,
3365,31,0,0,0,1,0,0,
3366,34,0,0,0,8,0,0,
3369,21,0,0,1,9,1,1,
3370,29,0,0,0,2,1,1,
3371,22,0,0,1,3,0,0,
3374,48,0,0,0,1,1,1,
3376,40,0,0,0,1,0,0,
3377,37,0,0,0,1,0,0,
3378,21,0,0,0,6,0,0,
3379,21,0,0,0,4,1,1,
3380,45,0,0,0,4,1,1,
3381,29,0,0,0,2,1,1,
3382,26,0,0,0,2,0,0,
3383,46,0,0,0,5,10,10,
3384,21,0,1,2,8,1,1,
3385,50,1,0,0,9,7,7,
3387,52,0,0,0,1,1,1,(F2)
3388,38,0,0,0,4,7,7,
3391,29,0,0,3,8,9,9,
3392,48,0,0,0,1,0,0,
3393,31,0,0,0,6,10,10,
3394,21,0,0,0,8,3,3,
3395,32,0,0,0,1,0,0,
3396,47,0,0,0,5,0,0,
3398,21,1,2,2,10,3,3,
3400,45,0,0,0,3,0,0,
3402,35,0,2,0,6,2,2,
3403,34,0,0,0,4,5,5,
3404,52,0,0,0,1,2,2,
3405,39,0,1,0,2,7,7,
3406,21,0,0,0,8,0,0,(M1)
3407,53,0,0,0,1,1,1,
3410,45,0,0,0,3,1,1,
3412,25,0,0,0,2,0,0,
3413,30,0,0,0,4,0,0,
3415,31,0,0,0,5,2,2,
3416,49,0,0,0,6,2,2,
3417,28,0,0,0,3,3,3,
3418,36,0,0,0,2,3,3,(M1)
3419,27,0,0,0,5,7,7,
3420,42,0,0,0,2,1,1,
3421,26,0,0,0,3,3,3,
3422,35,0,0,0,5,0,0,
3423,33,0,0,0,2,2,2,
3426,25,0,1,0,10,21,21,
3427,42,0,0,0,1,0,0,
3428,47,0,0,0,1,1,1,
3431,28,0,0,0,2,0,0,
3432,52,0,0,0,3,1,1,
3433,23,0,0,0,5,1,1,
3434,27,0,0,0,10,25,25,(F2)
3435,29,0,0,0,1,0,0,
3436,47,0,0,0,1,0,0,
3438,26,0,0,0,6,0,0,
3439,36,0,0,0,1,0,0,
3440,23,0,0,0,8,1,1,
3441,49,0,0,0,7,0,0,
3443,76,0,0,0,1,0,0,
3444,44,0,0,0,2,0,0,
3445,28,0,0,0,3,1,1,
3446,27,0,0,0,6,2,2,
3448,35,0,0,0,7,12,12,
3449,36,0,0,0,8,19,19,
3450,21,0,0,0,3,0,0,
3452,34,0,0,0,1,3,3,
3453,45,0,0,0,3,15,15,
3455,25,0,0,0,3,1,1,
3457,48,0,0,0,1,1,1,
3458,37,0,0,0,2,1,1,
3459,39,0,0,0,1,1,1,
3460,24,0,0,0,6,3,3,
3461,51,0,0,0,1,2,2,
3462,37,0,0,0,1,1,1,(M1)
3463,39,0,0,0,3,1,1,
3464,24,0,0,1,5,1,1,
3466,23,0,0,0,7,2,2,
3467,31,0,0,0,6,7,7,
3468,35,0,0,0,10,3,3,(F3)
3469,22,0,0,0,2,1,1,
3471,43,0,0,0,3,1,1,
3473,37,0,0,0,2,0,0,
3474,36,0,0,0,3,4,4,
3476,28,0,0,0,8,6,6,
3477,43,0,0,0,2,0,0,
3478,27,0,0,0,7,2,2,
3479,21,1,0,0,10,4,4,
3481,27,0,0,0,4,2,2,
3482,29,0,0,0,5,0,0,
3484,47,0,0,0,7,22,22,
3485,28,0,0,0,2,4,4,
3486,27,0,0,0,7,3,3,
3487,49,0,0,0,6,7,7,
3490,33,0,0,0,5,3,3,
3491,35,0,0,0,2,0,0,
3492,23,0,0,0,7,3,3,
3493,26,0,0,0,2,2,2,
3496,35,0,0,0,1,1,1,
3497,70,0,0,0,1,2,2,
3498,31,0,0,0,4,7,7,
3499,30,0,3,2,10,14,14,(M1)
3501,24,0,0,0,10,6,6,
3502,34,0,0,0,1,1,1,
3505,61,0,0,0,9,19,19,
3506,26,0,0,0,8,7,7,
3507,60,0,0,0,1,0,0,
3509,58,0,0,0,8,1,1,
3510,36,1,0,0,9,10,10,
3511,23,0,0,0,3,0,0,
3512,26,0,0,0,7,5,5,(F7)
3513,47,0,0,0,1,3,3,
3516,28,0,0,0,3,1,1,(M1)
3518,19,0,0,0,9,0,0,
3519,46,0,0,0,3,8,8,
3520,25,0,0,0,3,1,1,
3521,19,0,1,0,10,1,1,
3523,53,0,0,0,1,1,1,
3525,56,0,0,0,2,5,5,
3526,65,0,0,0,1,1,1,
3528,24,0,0,0,3,0,0,
3529,31,0,0,0,1,0,0,
3530,21,0,0,0,3,0,0,
3531,33,0,0,0,3,2,2,
3533,26,0,3,0,10,8,8,(F3)
3534,56,0,0,0,1,1,1,
3535,32,0,0,0,2,2,2,
3536,25,0,0,0,2,0,0,(M1)
3538,21,0,0,0,2,1,1,
3539,38,0,0,0,5,3,3,
3541,67,0,0,0,1,4,4,
3542,20,0,0,1,6,0,0,(F1)
3543,39,0,0,0,1,4,4,
3544,24,0,0,0,2,1,1,(M1)
3545,45,0,0,0,1,0,0,
3546,23,0,0,0,2,0,0,
3547,49,0,0,0,4,3,3,
3548,28,0,0,0,2,1,1,
3549,34,0,0,0,10,8,8,
3550,31,0,0,0,7,7,7,
3551,20,0,0,0,6,1,1,
3552,28,0,0,0,3,0,0,
3554,67,0,0,0,1,3,3,
3555,37,1,0,0,8,11,11,
3556,33,0,0,0,1,0,0,
3557,20,1,0,0,8,1,1,
3559,54,0,0,0,1,2,2,
3560,40,0,0,0,3,4,4,
3561,59,0,0,0,9,35,35,
3563,45,0,0,0,7,17,17,
3566,22,0,0,0,9,1,1,
3567,34,2,0,0,10,16,16,
3568,36,0,0,0,7,9,9,
3569,20,0,0,0,3,0,0,
3570,40,0,0,0,1,0,0,(M1)
3571,30,0,0,0,8,1,1,(M1)
3573,42,0,0,0,1,1,1,
3574,24,0,0,1,3,2,2,
3576,46,0,0,0,2,4,4,
3577,38,0,0,0,3,4,4,
3578,39,0,0,0,1,2,2,(M1)
3579,25,0,0,0,2,0,0,
3580,47,0,0,0,8,10,10,
3581,26,0,0,0,5,0,0,
3582,32,0,0,0,3,0,0,
3583,21,0,0,0,10,0,0,
3584,26,0,0,0,5,0,0,
3585,54,0,0,0,1,1,1,
3586,63,0,0,0,1,0,0,
3589,24,0,0,0,7,0,0,
3590,35,0,0,0,3,3,3,
3594,51,0,0,0,4,1,1,
3595,26,0,0,1,9,3,3,
3596,57,0,0,0,1,0,0,
3597,24,0,0,3,5,3,3,(M1)
3598,34,0,0,0,1,1,1,
3599,40,0,0,0,4,4,4,
3600,27,0,0,0,2,1,1,
3601,28,0,0,0,7,10,10,
3602,35,0,0,0,8,10,10,(F3)
3603,30,0,0,0,6,6,6,
3604,53,0,0,0,5,1,1,
3605,44,0,0,0,1,0,0,
3606,55,0,0,0,1,0,0,
3609,54,0,0,0,3,3,3,
3611,61,0,0,0,6,10,10,
3612,27,0,0,0,5,7,7,
3613,22,0,1,0,8,2,2,
3614,26,0,0,0,9,1,1,
3615,29,0,0,0,6,4,4,
3616,48,1,0,0,7,10,10,
3617,42,0,0,0,1,4,4,
3618,38,0,0,0,8,10,10,
3619,39,0,0,0,2,4,4,
3620,53,0,0,0,1,0,0,
3622,26,0,0,0,10,3,3,
3623,24,0,0,0,8,4,4,
3624,22,0,0,0,7,1,1,
3625,42,0,0,0,1,2,2,
3626,50,0,0,0,7,0,0,
3628,24,0,1,3,6,4,4,(F3)
3629,21,0,0,0,7,0,0,
3630,50,0,0,0,1,0,0,
3631,36,0,0,0,1,0,0,
3632,30,0,0,0,6,2,2,
3634,39,0,0,0,3,0,0,
3636,54,0,0,0,6,7,7,
3637,37,0,0,0,1,1,1,
3639,29,0,0,0,2,0,0,
3641,26,0,0,0,6,0,0,
3642,41,0,0,0,4,3,3,
3643,23,0,0,0,6,1,1,
3646,31,0,0,0,7,11,11,
3648,49,0,0,0,6,10,10,
3649,26,0,0,0,8,4,4,(M1)
3650,39,0,0,0,6,2,2,
3651,23,0,0,0,4,1,1,
3652,28,0,0,0,4,1,1,
3653,26,0,0,0,2,0,0,
3654,39,0,0,0,6,1,1,
3657,26,0,0,0,4,0,0,
3658,56,0,0,0,1,0,0,
3662,28,0,0,0,7,4,4,
3666,31,0,0,0,2,0,0,
3668,35,0,0,0,5,4,4,
3669,41,0,0,0,7,12,12,(M1)
3670,42,0,0,0,2,5,5,
3671,34,0,0,0,1,0,0,
3672,29,0,0,0,9,9,9,
3674,32,0,0,0,2,0,0,
3676,50,0,0,0,5,1,1,
3677,22,0,0,0,5,0,0,
3678,35,0,0,0,2,1,1,
3679,47,0,0,0,3,0,0,
3680,26,0,0,0,4,1,1,
3681,52,0,0,0,9,8,8,
3682,27,0,0,0,4,3,3,
3684,26,0,1,2,7,5,5,(M1)
3685,36,0,0,0,9,1,1,(F7)
3689,29,0,0,0,1,1,1,
3690,48,0,0,0,3,2,2,
3692,41,0,0,0,2,8,8,
3693,24,0,0,0,2,0,0,
3694,49,0,0,0,2,6,6,
3695,29,0,0,0,3,4,4,
3696,21,0,1,0,9,1,1,
3697,54,0,0,0,1,0,0,
3698,49,0,0,0,1,0,0,
3699,42,0,0,0,2,1,1,
3700,21,0,0,0,4,1,1,
3702,46,0,0,0,8,5,5,
3703,74,0,0,0,1,0,0,
3704,38,0,0,0,1,0,0,
3705,75,0,0,0,1,2,2,
3707,43,0,0,0,1,3,3,
3708,39,0,0,0,-1,0,0,
3709,38,0,0,0,1,0,0,
3711,28,0,0,0,2,0,0,
3712,53,0,0,0,1,2,2,
3714,53,0,0,0,1,1,1,
3715,27,0,0,0,2,0,0,
3716,53,0,0,0,7,4,4,
3717,32,0,0,0,5,8,8,
3718,57,0,0,0,1,3,3,
3719,23,0,1,0,9,2,2,
3720,55,0,0,0,9,33,33,
3721,64,0,0,0,1,1,1,
3722,23,0,0,0,7,1,1,
3723,25,0,0,0,3,0,0,
3725,23,0,0,2,8,4,4,
3726,41,0,0,0,1,0,0,
3727,27,0,0,0,9,7,7,
3728,53,0,0,0,1,0,0,
3729,34,0,0,0,1,0,0,
3730,24,0,0,0,1,0,0,
3731,28,0,0,0,10,0,0,
3732,26,0,0,0,1,1,1,
3734,32,0,0,0,4,1,1,
3735,27,0,0,0,2,0,0,
3736,44,0,0,0,2,4,4,
3738,28,0,0,0,9,14,14,
3740,22,0,0,0,4,2,2,
3741,36,0,0,0,5,15,15,
3742,29,0,0,0,8,6,6,
3743,23,0,0,0,4,1,1,
3744,56,0,0,0,1,1,1,
3745,27,0,0,0,6,2,2,
3746,28,0,0,0,4,6,6,
3747,37,0,0,0,6,1,1,
3748,38,0,0,0,2,0,0,
3749,32,0,0,0,8,1,1,
3750,27,1,0,0,7,4,4,
3751,41,2,0,0,10,18,18,
3752,34,0,0,0,10,2,2,
3754,22,0,0,0,6,1,1,
3757,37,0,0,0,2,1,1,
3758,45,0,0,0,2,3,3,
3760,30,0,0,0,1,0,0,
3761,42,0,0,0,5,7,7,(F3)
3763,26,0,2,2,9,20,20,
3764,35,0,0,0,9,1,1,
3765,33,0,0,0,9,0,0,
3767,32,0,0,0,5,2,2,
3768,36,0,0,0,1,1,1,
3769,54,0,0,0,1,0,0,
3770,35,0,0,0,1,3,3,
3771,25,0,1,2,9,5,5,
3772,24,0,0,0,5,3,3,
3773,23,0,0,0,7,0,0,
3774,61,0,0,0,1,0,0,
3776,42,0,0,0,1,0,0,
3778,28,0,0,0,2,1,1,
3779,27,0,0,0,5,1,1,
3781,33,0,0,0,5,14,14,
3782,32,0,0,0,10,16,16,
3783,38,0,0,0,1,0,0,
3784,33,0,0,0,9,0,0,
3786,40,0,0,0,1,1,1,
3788,39,0,0,0,4,0,0,
3789,29,0,0,0,1,0,0,
3791,38,0,0,0,4,3,3,
3792,65,0,0,0,4,6,6,
3793,36,0,0,0,4,1,1,
3794,46,0,0,0,7,0,0,
3795,57,0,0,0,1,1,1,
3796,54,0,0,0,3,6,6,
3797,44,1,0,0,6,7,7,
3799,27,0,0,0,2,0,0,
3800,27,0,0,0,7,8,8,(F3)
3801,61,0,0,0,1,0,0,
3802,47,0,0,0,1,0,0,
3804,27,0,0,0,1,1,1,
3805,28,0,0,0,2,0,0,
3807,31,0,0,0,5,1,1,
3808,20,0,0,0,8,2,2,
3809,26,0,0,0,4,9,9,(M1)
3811,53,0,0,0,2,2,2,
3813,27,0,1,0,4,2,2,
3814,25,0,0,0,4,2,2,
3815,30,0,2,0,1,3,3,
3816,23,0,0,0,10,5,5,(M1)
3817,21,0,3,1,8,4,4,
3818,23,0,0,0,4,1,1,
3819,32,0,0,0,6,0,0,
3820,30,0,1,1,1,3,3,
3821,45,0,0,0,3,2,2,
3823,32,0,0,0,7,2,2,
3824,27,0,0,0,5,2,2,
3826,57,0,0,0,9,6,6,
3827,24,0,2,0,6,5,5,
3828,44,0,0,0,6,8,8,
3829,67,0,0,0,1,1,1,
3830,26,0,0,0,2,0,0,
3831,21,0,0,0,8,0,0,(F3)
3832,40,0,0,0,2,2,2,
3833,21,0,0,0,2,0,0,
3834,63,0,0,0,6,1,1,
3836,48,0,0,0,3,0,0,
3837,35,0,0,0,4,1,1,
3838,53,0,0,0,1,1,1,
3839,62,0,0,0,3,3,3,
3840,28,1,1,0,10,5,5,
3842,35,0,0,0,1,2,2,
3844,30,0,0,1,4,12,12,
3846,21,0,0,0,9,1,1,
3847,22,1,0,0,7,2,2,
3850,40,0,0,0,5,16,16,
3853,35,0,0,0,5,4,4,
3854,22,0,0,0,3,1,1,
3855,60,0,0,0,1,3,3,
3856,37,1,0,0,3,7,7,
3857,32,0,0,0,2,0,0,
3858,33,0,0,0,6,3,3,
3859,38,0,0,0,3,2,2,
3860,53,0,0,0,1,0,0,
3862,32,0,0,0,1,0,0,
3863,26,0,0,0,2,0,0,
3865,21,0,0,0,10,0,0,
3868,31,0,0,1,2,2,2,
3869,26,0,0,0,4,0,0,
3872,21,0,0,0,4,1,1,
3874,29,0,0,0,1,0,0,
3875,32,0,0,0,8,0,0,
3876,24,0,0,0,3,0,0,
3877,23,0,0,0,7,1,1,
3879,41,0,0,0,2,0,0,
3880,45,0,0,0,6,0,0,
3881,31,0,1,3,5,10,10,
3882,22,0,0,0,3,0,0,
3883,64,0,0,0,1,0,0,
3884,54,0,0,0,3,0,0,(M1)
3885,50,0,0,0,1,2,2,(M1)
3886,40,0,0,0,1,2,2,
3887,19,0,0,0,4,0,0,
3888,50,0,0,0,2,5,5,
3889,32,0,0,0,7,4,4,
3891,21,0,0,0,8,0,0,
3892,31,0,0,1,5,2,2,
3894,39,0,0,0,1,0,0,
3895,47,0,0,0,5,0,0,
3897,30,0,0,0,3,0,0,
3898,53,0,0,0,1,2,2,
3899,30,0,0,0,8,11,11,
3900,35,0,0,0,1,0,0,
3903,30,0,0,0,9,1,1,
3904,59,0,0,0,2,0,0,
3907,67,0,0,0,1,0,0,
3908,26,0,0,0,1,0,0,
3909,30,0,0,0,8,13,13,
3913,27,0,1,0,3,1,1,
3914,24,0,0,0,6,1,1,
3915,32,0,0,0,4,0,0,
3916,31,0,0,0,3,2,2,
3917,22,0,0,1,3,0,0,
3918,41,0,0,0,1,8,8,
3919,46,0,0,0,5,3,3,
3920,27,0,0,0,5,0,0,
3921,28,0,0,0,9,12,12,
3922,51,0,0,0,1,0,0,
3925,22,0,0,2,3,0,0,
3927,33,0,3,2,7,6,6,
3931,34,0,0,0,5,3,3,
3933,33,0,0,0,9,5,5,
3934,52,0,0,0,5,7,7,
3935,21,0,0,0,6,0,0,
3936,43,0,0,0,10,6,6,
3937,23,0,0,0,4,3,3,
3939,26,1,0,0,10,3,3,(F3)
3940,20,0,0,0,4,0,0,
3942,38,0,0,0,1,1,1,
3943,25,0,0,0,4,0,0,
3944,35,0,0,0,1,1,1,
3946,27,0,0,0,2,1,1,
3948,21,1,0,0,5,1,1,
3949,37,0,0,0,1,0,0,
3950,38,0,0,0,9,3,3,
3951,30,0,0,0,7,5,5,
3953,51,0,0,0,3,2,2,
3954,31,0,0,0,7,4,4,
3956,22,0,0,0,3,0,0,
3957,24,0,0,0,2,1,1,
3959,32,0,0,0,4,2,2,
3960,30,0,0,0,2,0,0,
3961,40,0,0,0,1,0,0,
3962,27,0,0,0,5,3,3,
3963,49,0,0,0,1,1,1,
3964,58,0,0,0,8,2,2,
3965,67,0,0,0,1,0,0,
3966,59,0,0,0,8,14,14,
3971,35,0,0,0,3,1,1,
3972,31,0,0,0,7,6,6,
3973,50,0,0,0,1,2,2,
3974,30,0,0,0,3,7,7,
3975,28,0,0,0,2,1,1,
3976,48,0,0,0,7,7,7,
3977,55,0,0,0,1,0,0,
3978,24,0,0,0,3,1,1,
3979,42,0,0,0,3,0,0,
3980,34,0,0,0,7,0,0,
3981,43,0,0,0,5,4,4,(F3)
3984,25,0,0,0,7,0,0,
3986,32,2,0,2,10,11,11,
3987,25,0,0,0,5,2,2,
3988,32,0,0,0,3,0,0,
3989,96,0,0,0,2,2,2,
3990,35,0,0,0,4,10,10,
3991,29,0,0,0,2,0,0,
3992,27,0,1,1,5,8,8,
3994,31,0,0,0,5,0,0,
3995,24,0,0,0,3,1,1,
3997,34,0,0,0,7,0,0,
3998,48,0,0,0,1,2,2,
3999,41,0,0,0,1,1,1,
4000,26,0,0,1,9,12,12,
4001,42,0,0,0,5,0,0,
4002,29,0,0,0,5,0,0,
4003,26,0,0,0,2,0,0,
4004,27,0,0,0,3,1,1,
4005,35,0,0,0,2,4,4,
4006,54,0,0,0,1,1,1,
4007,24,0,0,0,10,3,3,
4008,42,0,0,0,8,1,1,
4010,20,0,0,0,6,0,0,
4012,21,0,0,0,7,1,1,
4013,27,0,1,1,9,7,7,
4014,34,1,0,0,8,11,11,
4016,27,0,0,0,7,4,4,
4018,54,0,0,0,1,0,0,
4019,29,0,0,0,2,4,4,
4020,29,0,0,0,2,2,2,
4021,39,0,0,0,1,1,1,
4022,22,0,1,1,7,2,2,
4023,33,0,0,0,1,0,0,
4024,25,0,0,0,8,2,2,
4025,21,0,0,0,3,0,0,
4026,40,0,0,0,2,7,7,
4027,25,0,0,0,3,2,2,
4028,35,0,0,0,4,0,0,
4029,28,0,0,0,2,0,0,
4030,57,0,0,0,2,0,0,
4031,53,0,0,0,1,0,0,
4032,28,0,0,1,4,2,2,
4033,26,0,0,0,8,0,0,
4035,30,0,0,0,3,1,1,
4036,31,0,1,0,5,3,3,
4037,24,0,0,0,8,3,3,
4038,45,0,0,0,6,19,19,
4039,33,0,0,0,4,1,1,
4041,28,0,0,0,7,1,1,
4042,57,0,0,0,1,1,1,
4044,25,0,0,0,3,0,0,
4045,45,0,0,0,3,1,1,
4046,29,0,0,0,4,1,1,
4047,22,0,0,0,6,1,1,
4048,33,0,0,0,8,3,3,
4049,23,0,0,4,6,4,4,(F3)
4053,44,0,0,0,9,0,0,
4054,22,0,0,0,3,0,0,
4055,43,0,0,0,8,10,10,
4056,23,0,0,0,2,0,0,
4058,45,0,0,0,1,1,1,
4059,28,0,0,0,5,2,2,
4060,37,0,0,0,2,3,3,
4062,26,0,0,0,2,0,0,
4063,28,0,0,0,4,4,4,
4065,23,0,0,1,4,3,3,
4067,31,0,0,1,4,3,3,
4068,55,0,0,0,1,0,0,
4069,24,0,0,2,4,3,3,
4070,37,0,0,0,1,2,2,
4072,41,0,0,0,1,0,0,
4073,26,0,0,0,2,0,0,
4074,41,0,0,0,1,0,0,
4075,41,0,0,0,5,13,13,
4079,36,0,0,1,1,1,1,
4082,24,0,0,0,5,0,0,(M1)
4083,23,0,0,0,8,2,2,
4084,30,0,1,0,9,10,10,
4085,55,0,0,0,3,1,1,
4087,41,0,1,0,6,6,6,
4088,35,0,0,0,3,0,0,
4098,26,0,0,0,4,4,4,
4099,20,0,0,0,4,1,1,
4100,24,0,0,0,8,3,3,
4101,31,0,2,0,10,8,8,(F3)
4103,30,0,0,0,3,2,2,
4104,55,0,0,0,1,0,0,
4105,33,0,0,0,9,7,7,(F7)
4106,44,0,0,0,6,6,6,(M1)
4107,29,0,0,0,2,1,1,
4108,41,0,0,0,9,25,25,(M1)
4111,56,0,0,0,8,9,9,
4112,21,0,0,0,3,1,1,
4113,58,0,0,0,6,11,11,
4115,26,0,0,1,6,3,3,
